Date,Actual_Return,Baseline_Forecast,Historical_Mean_Forecast,Baseline_Error,Historical_Mean_Error,Training_Observations
2024-04-16,-0.0015612310741558,-0.004459023394306341,0.0010077552016296057,0.0028977923201505412,-0.0025689862757854055,818
2024-04-17,-0.0354879594851966,-0.0001476669588721996,0.0010046184662501365,-0.035340292526324396,-0.03649257795144673,819
2024-04-18,0.0431290544363939,0.008571392828057854,0.0009601153224069087,0.034557661608336045,0.04216893911398699,820
2024-04-19,0.0083707755536935,-0.007389462319691787,0.0010114782202314968,0.015760237873385288,0.007359297333462003,821
2024-04-22,0.028786931697061,0.003359795502140963,0.0010204311366955625,0.025427136194920038,0.027766500560365438,822
2024-04-23,-0.0028947271708792,-0.002299809638045364,0.0010541692904748644,-0.000594917532833836,-0.003948896461354065,823
2024-04-24,-0.0354649271994759,0.0034233054152635147,0.0010493769404004052,-0.038888232614739414,-0.03651430413987631,824
2024-04-25,0.0116275867015831,0.004078806254816496,0.0010051171778066158,0.0075487804467666035,0.010622469523776483,825
2024-04-26,-0.0132938972454768,-0.0016485363339126566,0.001017977310401987,-0.011645360911564142,-0.014311874555878786,826
2024-04-29,-0.0113181186472079,0.0026008782370185706,0.0010006715370575144,-0.013918996884226471,-0.012318790184265415,827
2024-04-30,-0.0501919055068689,0.0052480694075070266,0.0009857937711344885,-0.05543997491437593,-0.05117769927800339,828
2024-05-01,-0.0441131876491687,0.003963528371607206,0.000924059513863073,-0.04807671602077591,-0.04503724716303178,829
2024-05-02,0.0247850036738036,0.008882301604641778,0.0008697977702931553,0.01590270206916182,0.023915205903510445,830
2024-05-03,0.069337382317619,-0.00025117110543514077,0.0008985765980952134,0.06958855342305414,0.0684388057195238,831
2024-05-06,-0.0070055858689724,0.0068764594115982795,0.0009808347780465643,-0.01388204528057068,-0.007986420647018964,832
2024-05-07,-0.0051793891028767,0.002488929449696156,0.0009712472382542246,-0.007668318552572856,-0.006150636341130924,833
2024-05-08,-0.0226029285609912,0.0027108388618484083,0.0009638723745358423,-0.025313767422839608,-0.02356680093552704,834
2024-05-09,0.0169175661540506,0.004208913563967694,0.0009356486608406003,0.012708652590082907,0.01598191749321,835
2024-05-10,-0.0345572554020824,0.001029436384689664,0.0009547657870286506,-0.03558669178677206,-0.03551202118911105,836
2024-05-13,0.0294764616413887,0.0013387122114625872,0.0009123380436724845,0.028137749429926116,0.028564123597716217,837
2024-05-14,-0.0234332793162606,-0.00336696447126941,0.0009464241100182079,-0.02006631484499119,-0.024379703426278806,838
2024-05-15,0.0682091139504595,0.006100851315240401,0.0009173660606424287,0.062108262635219104,0.06729174788981708,839
2024-05-16,-0.0105982560276306,-0.004184516956910686,0.000997475284320782,-0.006413739070719913,-0.011595731311951381,840
2024-05-17,0.0247962841999007,0.0014598163954504051,0.0009836872566014582,0.023336467804450294,0.02381259694329924,841
2024-05-20,0.0496603236030745,0.0036834219485555584,0.0010119682505958755,0.04597690165451894,0.04864835535247863,842
2024-05-21,0.0026500545160474,-0.0075374213382995315,0.0010696768571824456,0.010187475854346931,0.0015803776588649543,843
2024-05-22,-0.0043702404899438,0.00025577373902743034,0.0010715493425602473,-0.00462601422897123,-0.005441789832504047,844
2024-05-23,-0.024324755118298,-0.000625810952225488,0.001065109354592787,-0.023698944166072513,-0.025389864472890787,845
2024-05-24,0.016470857244696,0.00015026126490473395,0.0010350976944593466,0.01632059597979127,0.015435759550236655,846
2024-05-28,-0.0194878259779661,-0.0005092007769534578,0.0010533217317087403,-0.018978625201012643,-0.020541147709674842,847
2024-05-29,-0.0123181229600415,0.0007648549858485903,0.0010290986801643127,-0.013082977945890091,-0.013347221640205813,848
2024-05-30,0.0156534342388203,-0.001066157892298155,0.0010133775710474626,0.016719592131118455,0.014640056667772839,849
