Date,Actual_Return,Baseline_Forecast,Historical_Mean_Forecast,Baseline_Error,Historical_Mean_Error,Training_Observations
2024-11-04,-0.0410363808570702,0.0003551307424308845,-7.342851539596751e-05,-0.04139151159950108,-0.04096295234167423,957
2024-11-05,0.0193531505813148,0.002723098218212615,-0.00011618733829959403,0.016630052363102187,0.019469337919614395,958
2024-11-06,0.107389008290603,-0.0005057103997584352,-9.588563035421926e-05,0.10789471869036144,0.10748489392095721,959
2024-11-07,0.0735965844688797,-0.003941298910816609,1.6077800813444656e-05,0.07753788337969632,0.07358050666806626,960
2024-11-08,0.016835904655538,-0.0003265002464989293,9.264440504660413e-05,0.01716240490203693,0.016743260250491398,961
2024-11-12,-0.014568982585969,-0.00012306290527837327,0.00011004904148162638,-0.014445919680690627,-0.014679031627450627,962
2024-11-13,-0.0394456733061054,0.0007765341949573677,9.480601798479291e-05,-0.040222207501062764,-0.03954047932409019,963
2024-11-14,-0.011046665664828,0.004572329319415458,5.378892325025951e-05,-0.015618994984243458,-0.01110045458807826,964
2024-11-15,-0.0089195741971618,0.0021583468664148446,4.22858615009556e-05,-0.011077921063576645,-0.008961860058662756,965
2024-11-18,0.0282552230195551,0.0010394152199234654,3.300857365554902e-05,0.027215807799631633,0.028222214445899552,966
2024-11-19,-0.0175669505181872,-0.0002634361107426537,6.219390400291154e-05,-0.017303514407444546,-0.017629144422190112,967
2024-11-20,-0.0048119828743671,0.0010391063086429707,4.398197794693003e-05,-0.005851089183010071,-0.00485596485231403,968
2024-11-21,0.0834452288193763,0.0012096525373505001,3.8970662309866796e-05,0.0822355762820258,0.08340625815706643,969
2024-11-22,-0.0085921100789276,-0.0015795858560973901,0.0001249564954614817,-0.00701252422283021,-0.008717066574389082,970
2024-11-25,0.0268639661795072,0.006686047043937663,0.00011597908395335697,0.020177919135569537,0.026747987095553843,971
2024-11-26,-0.0342696307034949,-0.0006953058718833349,0.00014349758919569633,-0.03357432483161156,-0.034413128292690595,972
2024-11-27,0.0905948812021113,0.002771550082167555,0.00010812952311893312,0.08782333111994375,0.09048675167899237,973
2024-11-29,0.0060479131839317,0.00463510450360597,0.00020103173223494174,0.0014128086803257296,0.005846881451696758,974
2024-12-02,-0.0250654743287275,0.0018825928553980013,0.00020702853372386144,-0.026948067184125502,-0.025272502862451363,975
2024-12-03,-0.0002073928650462,0.00437928733527537,0.00018113457587298946,-0.00458668020032157,-0.00038852744091918945,976
2024-12-04,0.061210903890192,0.0002449573737833763,0.00018073690193141418,0.060965946516408624,0.06103016698826059,977
2024-12-05,0.0041716103261139,-0.0007136725885249517,0.00024313993566174195,0.004885282914638852,0.003928470390452158,978
2024-12-06,0.0432277382071028,-0.0011851229720472676,0.00024715267354780135,0.04441286117915007,0.042980585533555,979
2024-12-09,-0.0760092349227647,0.0038242622742287883,0.00029101041388816356,-0.0798334971969935,-0.07630024533665287,980
