Date,Asset,Observed_Return,Fitted_Return,Residual
2021-03-26,BTC,0.0377539062258782,0.004615970036022456,0.03313793618985575
2021-03-27,BTC,0.0343097033870508,-0.002876234639177225,0.03718593802622802
2021-03-28,BTC,0.0014732752987717,-0.0023727408317109015,0.0038460161304826016
2021-03-29,BTC,0.0226226701933095,0.001538198571315149,0.021084471621994352
2021-03-30,BTC,0.0245065702182991,-0.0033068993737525787,0.02781346959205168
2021-03-31,BTC,0.0047268432060294,-0.004420193483435658,0.009147036689465059
2021-04-01,BTC,-0.0016271068944738,0.0012180345828102764,-0.0028451414772840767
2021-04-02,BTC,-0.0031408129419757,0.0016078982634558316,-0.004748711205431531
2021-04-03,BTC,-0.0101927070942089,0.0018224828566465183,-0.012015189950855418
2021-04-04,BTC,0.0006612574278993,0.002655454856442618,-0.001994197428543318
2021-04-05,BTC,0.0115729261582385,0.0014439253841018371,0.010129000774136662
2021-04-06,BTC,-0.009180631916966,-1.1666744146703604e-05,-0.009168965172819296
2021-04-07,BTC,-0.0351804220943013,0.0018050857382622641,-0.03698550783256356
2021-04-08,BTC,0.0250960582859728,0.004190003245838131,0.020906055040134666
2021-04-09,BTC,0.0113371780323242,-0.0016816801048625768,0.013018858137186777
2021-04-10,BTC,0.0044165288001542,-0.0011246407427689328,0.005541169542923133
2021-04-11,BTC,0.0210425201142192,-0.00041303029703015844,0.021455550411249358
2021-04-12,BTC,0.0018909304454057,-0.002277788212308623,0.004168718657714323
2021-04-13,BTC,0.0529091171577436,-0.0004995563011567388,0.05340867345890034
2021-04-14,BTC,-0.0128687234159119,-0.005321689630946315,-0.0075470337849655855
2021-04-15,BTC,0.0161660812333117,0.0008301407018900603,0.015335940531421639
2021-04-16,BTC,-0.0222049880726641,0.00026059609946636704,-0.022465584172130466
2021-04-17,BTC,-0.0186101790088928,0.003547774145935799,-0.0221579531548286
2021-04-18,BTC,-0.091188297268459,0.003243390497815783,-0.0944316877662748
2021-04-19,BTC,0.0114903302487506,0.011699052134804483,-0.0002087218860538833
2021-04-20,BTC,0.0103859101003708,-0.0018288574925267751,0.012214767592897576
2021-04-21,BTC,-0.0320886542496926,-0.0012364468212912245,-0.030852207428401376
2021-04-22,BTC,-0.063621193762261,0.0052754610025419835,-0.06889665476480299
2021-04-23,BTC,-0.0206377383290158,0.0065435315739637056,-0.027181269902979505
2021-04-24,BTC,0.0082178824334508,0.0030421019447233145,0.005175780488727486
2021-04-25,BTC,-0.01980683328835,-0.00010666424009934612,-0.019700169048250653
2021-04-26,BTC,0.0638941138094086,0.003266269748608625,0.060627844060799976
2021-04-27,BTC,0.0355311171283563,-0.007174839823528838,0.042705956951885136
2021-04-28,BTC,-0.0139127672652601,-0.004007613701339281,-0.00990515356392082
2021-04-29,BTC,-0.0268580958434291,0.0017144170523785934,-0.028572512895807693
2021-04-30,BTC,0.0695813536890553,0.0038093018950948426,0.06577205179396045
2021-05-01,BTC,0.0158377100868964,-0.00869104540961548,0.02452875549651188
2021-05-02,BTC,-0.015585070714703,-0.002179352615448342,-0.013405718099254657
2021-05-03,BTC,-8.490997897532871e-05,0.001626548612932632,-0.0017114585919079607
2021-05-04,BTC,-0.0363717668308283,0.0015494830310261486,-0.03792124986185445
2021-05-05,BTC,0.0372835780767014,0.003252735411770439,0.03403084266493096
2021-05-06,BTC,-0.0161864920887249,-0.003991339821631612,-0.012195152267093287
2021-05-07,BTC,0.0305870085782472,0.003991774782018237,0.02659523379622896
2021-05-08,BTC,0.0225795817484736,-0.002287974014435985,0.024867555762909586
2021-05-09,BTC,-0.0180338910445325,-0.0013097872620494232,-0.016724103782483075
2021-05-10,BTC,-0.0467976286465352,0.003528945795437218,-0.050326574441972416
2021-05-11,BTC,0.0285484177227731,0.005467051189565991,0.02308136653320711
2021-05-12,BTC,-0.0436610088661049,-0.0037321897658395874,-0.03992881910026531
2021-05-13,BTC,-0.0996051046138775,0.0035285967313940514,-0.10313370134527156
2021-05-14,BTC,-0.00252318952539,0.012302685005404289,-0.01482587453079429
2021-05-15,BTC,-0.0197314327162686,0.001883851120216852,-0.021615283836485453
2021-05-16,BTC,-0.0903512391429558,0.0039052503902546926,-0.09425648953321049
2021-05-17,BTC,0.0169955186360603,0.01228541399054928,0.004710104645511019
2021-05-18,BTC,-0.0351620928008199,-0.0007669169699389463,-0.034395175830880954
2021-05-19,BTC,-0.1202665549542469,0.004026868766246616,-0.12429342372049351
2021-05-20,BTC,0.043482999164663,0.01449685321128091,0.02898614595338209
2021-05-21,BTC,-0.1288903317827315,-0.004539699006835819,-0.12435063277589567
2021-05-22,BTC,0.0778548649915373,0.015011045215086062,0.06284381977645125
2021-05-23,BTC,-0.1561187071804131,-0.009458340806234068,-0.14666036637417904
2021-05-24,BTC,0.1805808591030929,0.01828067572895159,0.16230018337414132
2021-05-25,BTC,-0.0359718757383968,-0.02051566502346013,-0.015456210714936674
2021-05-26,BTC,0.0295318542211743,0.004923322806898063,0.024608531414276238
2021-05-27,BTC,-0.0079352456293715,-0.0032018291889725457,-0.004733416440398954
2021-05-28,BTC,-0.0881849129340732,0.0011352196282186269,-0.08932013256229182
2021-05-29,BTC,-0.0251342262811701,0.011011144018724705,-0.036145370299894806
2021-05-30,BTC,0.0488282783029096,0.0035949231357793824,0.04523335516713022
2021-05-31,BTC,0.0173290183949184,-0.005041497892770672,0.022370516287689074
2021-06-01,BTC,-0.0100513502544599,-0.0013781230654469527,-0.008673227189012946
2021-06-02,BTC,0.0382436959433785,0.0018203546924424815,0.03642334125093602
2021-06-03,BTC,0.0252383762359877,-0.0038861483917572073,0.02912452462774491
2021-06-04,BTC,-0.0438171422187824,-0.00440154965976537,-0.039415592559017026
2021-06-05,BTC,-0.0328953798669838,0.006855414163735593,-0.03975079403071939
2021-06-06,BTC,0.0036023522508515,0.005630576036174325,-0.002028223785322825
2021-06-07,BTC,-0.0433601169879568,0.0013902600129718685,-0.04475037700092867
2021-06-08,BTC,-0.0242084045923671,0.005925362853548328,-0.03013376744591543
2021-06-09,BTC,0.0797579688293612,0.002939622814743449,0.07681834601461776
2021-06-10,BTC,0.0021010309771162,-0.009360453247687072,0.01146148422480327
2021-06-11,BTC,0.0175710276814784,0.0002536621610161727,0.017317365520462227
2021-06-12,BTC,-0.0309213930248541,-0.002396741234222959,-0.028524651790631142
2021-06-13,BTC,0.0866417736801441,0.003395950008736765,0.08324582367140733
2021-06-14,BTC,0.0145958194533898,-0.010658287267029526,0.025254106720419327
2021-06-15,BTC,0.0026987820118396,-0.0017225121618679089,0.0044212941737075085
2021-06-16,BTC,-0.036244820765527,-0.0005238083173560827,-0.03572101244817092
2021-06-17,BTC,-0.0204226496236067,0.004559117085202387,-0.024981766708809087
2021-06-18,BTC,-0.0614039789579797,-0.0011908881717729288,-0.06021309078620677
2021-06-19,BTC,0.0169343381557793,0.006612168410791184,0.010322169744988115
2021-06-20,BTC,-0.0080999094911071,-0.0026529783274623383,-0.005446931163644761
2021-06-21,BTC,-0.0950467467108153,0.00024958585439466757,-0.09529633256520996
2021-06-22,BTC,0.0098382484899708,0.013088879804410316,-0.0032506313144395164
2021-06-23,BTC,0.0050414884422234,-0.0009693172703227192,0.006010805712546119
2021-06-24,BTC,0.0530321873221081,-0.00012659185720684116,0.05315877917931494
2021-06-25,BTC,-0.0791488395792011,-0.005780879731301921,-0.07336795984789918
2021-06-26,BTC,-0.0285659979159818,0.010117183661073793,-0.038683181577055595
2021-06-27,BTC,0.041390178522145,0.0041069950647415684,0.03728318345740343
2021-06-28,BTC,0.0606957733452742,-0.004192168333459925,0.06488794167873413
2021-06-29,BTC,0.0421259198441428,-0.0065407026987510455,0.04866662254289385
2021-06-30,BTC,-0.0444573251141905,-0.005368761657712731,-0.03908856345647777
2021-07-01,BTC,-0.0343672199226181,0.006052358680667262,-0.04041957860328536
2021-07-02,BTC,-0.0080339212674657,0.005071588733506491,-0.013105510000972192
2021-07-03,BTC,0.046419876433366,0.002183273874100202,0.0442366025592658
2021-07-04,BTC,0.0233249476710147,-0.004072845416544103,0.027397793087558804
2021-07-05,BTC,-0.0486209663324271,-0.0013301959971036754,-0.047290770335323425
2021-07-06,BTC,0.0025567800640823,0.0071288799524474415,-0.0045720998883651415
2021-07-07,BTC,0.0174304527361601,0.0005615237380905457,0.016868928998069556
2021-07-08,BTC,-0.0512202438696949,-0.0009616092946440558,-0.050258634575050844
2021-07-09,BTC,0.0211983955071065,0.006177059540882787,0.015021335966223714
2021-07-10,BTC,-0.0055747724360915,-0.0007775465841788539,-0.004797225851912646
2021-07-11,BTC,0.0155176791366463,0.002505918591594056,0.013011760545052244
2021-07-12,BTC,-0.0302097648044511,5.902064047189596e-05,-0.030268785444922997
2021-07-13,BTC,-0.0103570853040248,0.004261499745347174,-0.014618585049371975
2021-07-14,BTC,0.0089572433687439,0.001918837840495508,0.007038405528248392
2021-07-15,BTC,-0.032401971416823,0.0003106010471874687,-0.03271257246401047
2021-07-16,BTC,0.0024227198257123,0.004433244950794099,-0.002010525125081799
2021-07-17,BTC,-0.0032567592005505,-0.0006879032520300732,-0.002568855948520427
2021-07-18,BTC,-0.0024721778339373,0.00010540307011060046,-0.0025775809040479007
2021-07-19,BTC,-0.0281527105504755,1.4758735290615172e-05,-0.028167469285766116
2021-07-20,BTC,-0.0300368048666911,0.0028095050120320393,-0.03284630987872314
2021-07-21,BTC,0.0629144420619479,0.005212398240626225,0.05770204382132168
2021-07-22,BTC,0.0136769640861463,-0.006720933794644183,0.020397897880790484
2021-07-23,BTC,0.0079472470638237,-0.0007264350311368138,0.008673682094960515
2021-07-24,BTC,0.0435166859392158,0.00026053521367137763,0.04325615072554442
2021-07-25,BTC,0.0158269093855703,-0.00396025964023921,0.01978716902580951
2021-07-26,BTC,0.0904938290311216,-0.0006390084560586922,0.09113283748718029
2021-07-27,BTC,0.0078419853923356,-0.0104097258156179,0.0182517112079535
2021-07-28,BTC,0.0489995089046583,-0.0006506780861572224,0.04965018699081552
2021-07-29,BTC,-0.0057770369167308,-0.005512622638713385,-0.0002644142780174148
2021-07-30,BTC,0.0238900827897376,0.0030254187640093642,0.020864664025728237
2021-07-31,BTC,0.0208835622914419,-0.0036520281525293974,0.024535590443971297
2021-08-01,BTC,-0.0067634762460287,-0.003166346726252496,-0.003597129519776204
2021-08-02,BTC,-0.0599502001113984,0.00011304423431429623,-0.060063244345712696
2021-08-03,BTC,-0.0204278045873717,0.00793772719218663,-0.02836553177955833
2021-08-04,BTC,0.0429784392305415,0.0031252814809241405,0.03985315774961736
2021-08-05,BTC,0.0285222064627736,-0.004882557971413968,0.033404764434187564
2021-08-06,BTC,0.043908232825527,-0.002769017913997906,0.0466772507395249
2021-08-07,BTC,0.0289029238973058,-0.00684087855374517,0.03574380245105097
2021-08-08,BTC,-0.0027167521505833,-0.005075250349596742,0.002358498199013442
2021-08-09,BTC,0.0358514297237697,-0.0012547784294101656,0.037106208153179866
2021-08-10,BTC,0.003831203661653,-0.0055750075340776336,0.009406211195730634
2021-08-11,BTC,0.0151420464569744,0.0003435995626552366,0.014798446894319164
2021-08-12,BTC,-0.0409231411813161,-0.00023672385973794966,-0.04068641732157815
2021-08-13,BTC,0.067987824867454,0.005436298063333865,0.06255152680412013
2021-08-14,BTC,-0.0201753669623848,-0.006303467226797757,-0.013871899735587043
2021-08-15,BTC,0.001192065006967,0.004217937971621456,-0.003025872964654456
2021-08-16,BTC,-0.0137716447236283,0.001673712328925212,-0.015445357052553512
2021-08-17,BTC,-0.0239586274772273,0.0028153284326509383,-0.026773955909878237
2021-08-18,BTC,-0.0099888190312047,0.002760569067622085,-0.012749388098826784
2021-08-19,BTC,0.0450286126608196,0.0010641340515562348,0.04396447860926337
2021-08-20,BTC,0.0434910344688163,-0.005061490718134087,0.04855252518695039
2021-08-21,BTC,0.0072584200021115,-0.004336681901487802,0.011595101903599303
2021-08-22,BTC,-0.0125149354163298,-9.64079183314363e-05,-0.012418527497998363
2021-08-23,BTC,0.0227656518038158,0.0025021023555362623,0.020263549448279537
2021-08-24,BTC,-0.0241617806985034,-0.0006784052789288206,-0.02348337541957458
2021-08-25,BTC,0.0072508353740094,0.003602033722305913,0.0036488016517034864
2021-08-26,BTC,-0.0346407998843048,-0.0009364972977192112,-0.03370430258658559
2021-08-27,BTC,0.0394278988698203,0.004466951106517108,0.03496094776330319
2021-08-28,BTC,-0.0035542537597342,-0.0027066685735377834,-0.0008475851861964164
2021-08-29,BTC,0.0035463850760071,0.002515426397103003,0.0010309586789040968
2021-08-30,BTC,-0.0055059600004545,0.001719173645529273,-0.007225133645983773
2021-08-31,BTC,-0.0344482636852645,0.0010889211903830083,-0.035537184875647505
2021-09-01,BTC,0.026568437506651,0.004762056052773815,0.021806381453877186
2021-09-02,BTC,0.0260031971529444,-0.0028194162107098115,0.02882261336365421
2021-09-03,BTC,0.0117532528170744,-0.0026575876085747755,0.014410840425649175
2021-09-04,BTC,0.0011517251757057,-3.0754103018879964e-05,0.0011824792787245798
2021-09-05,BTC,0.0039526090929854,0.001306352930008675,0.0026462561629767246
2021-09-06,BTC,0.0301624996751534,0.00108082522341138,0.02908167445174202
2021-09-07,BTC,-0.1038596586197925,-0.0022168595801434943,-0.10164279903964901
2021-09-08,BTC,-0.0161854561304631,0.010831584845614877,-0.027017040976077975
2021-09-09,BTC,0.0041419908017895,0.0017901575440175553,0.0023518332577719446
2021-09-10,BTC,-0.0260441017903811,-9.129429476314535e-05,-0.025952807495617954
2021-09-11,BTC,0.0056696216949768,0.0028078880541618128,0.002861733640814987
2021-09-12,BTC,0.012858139822515,-0.0009088653494837918,0.013767005171998793
2021-09-13,BTC,-0.0159089165482556,-0.001656919292795923,-0.014251997255459677
2021-09-14,BTC,0.0358274380447522,0.002350373661375174,0.033477064383377025
2021-09-15,BTC,0.0233955019979384,-0.0037783669630290805,0.027173868960967483
2021-09-16,BTC,-0.0165816466927165,-0.002263082203398522,-0.01431856448931798
2021-09-17,BTC,-0.0036148172872654,0.0006629751210547757,-0.004277792408320175
2021-09-18,BTC,0.0211225700550249,0.00023588230083981443,0.020886687754185087
2021-09-19,BTC,-0.0067261497416647,-0.002711126883789782,-0.004015022857874918
2021-09-20,BTC,-0.0902541546192582,0.0006392745857995422,-0.09089342920505775
2021-09-21,BTC,-0.0622346475604014,0.010728632932147694,-0.0729632804925491
2021-09-22,BTC,0.0601830052401226,0.008202261112004429,0.05198074412811817
2021-09-23,BTC,0.0284865597858338,-0.006428458443559039,0.03491501822939284
2021-09-24,BTC,-0.0391281266485704,-0.0033507198896473335,-0.03577740675892306
2021-09-25,BTC,-0.0076450067732404,0.005134753840778619,-0.012779760614019019
2021-09-26,BTC,0.0114627331577824,0.0015364840867131396,0.00992624907106926
2021-09-27,BTC,-0.0107871885658004,-0.0007264276423589884,-0.01006076092344141
2021-09-28,BTC,-0.0216927809555096,0.0016883183783582263,-0.023381099333867828
2021-09-29,BTC,-0.015916444008173,0.0013444638977407994,-0.017260907905913798
2021-09-30,BTC,0.0547944564219613,0.0016907666664675472,0.05310368975549375
2021-10-01,BTC,0.1026471410569198,-0.005316659537691609,0.10796380059461141
2021-10-02,BTC,-0.0023411929744173,-0.011176653493307735,0.008835460518890434
2021-10-03,BTC,0.018658069966403,0.0015146155276241282,0.01714345443877887
2021-10-04,BTC,0.0015251147749352,-0.0009180917018198518,0.002443206476755052
2021-10-05,BTC,0.0493312374471269,-1.5675802082134314e-05,0.049346913249209035
2021-10-06,BTC,0.065012311809755,-0.005118779281532593,0.0701310910912876
2021-10-07,BTC,-0.0135400033159952,-0.007254195184306398,-0.006285808131688803
2021-10-08,BTC,-0.0035744171942366,0.0024603328783882666,-0.006034750072624866
2021-10-09,BTC,0.0107833403610984,0.0006723925383695163,0.010110947822728884
2021-10-10,BTC,0.0138831245607869,-0.0010044666525625405,0.014887591213349441
2021-10-11,BTC,0.0349893860367737,-0.0014745286418514681,0.03646391467862517
2021-10-12,BTC,-0.0349476548727202,-0.00431873064731721,-0.030628924225402993
2021-10-13,BTC,0.0289231818900693,0.00443708087451218,0.024486101015557118
2021-10-14,BTC,0.0082160813814197,-0.001341053825968611,0.009557135207388311
2021-10-15,BTC,0.0846912369836083,0.0006130834866143639,0.08407815349699393
2021-10-16,BTC,-0.0246644953439308,-0.010586913247116468,-0.01407758209681433
2021-10-17,BTC,0.0002447076051371,0.00266460285213875,-0.00241989524700165
2021-10-18,BTC,0.0058911770261133,-0.00022092017121695714,0.006112097197330257
2021-10-19,BTC,0.043866167821734,-0.00017252037083274064,0.04403868819256674
2021-10-20,BTC,0.0288009734335815,-0.0040397594870843385,0.03284073292066584
2021-10-21,BTC,-0.0517466858070423,-0.0021445112407342333,-0.04960217456630807
2021-10-22,BTC,-0.0316548655458604,0.006508445149772197,-0.0381633106956326
2021-10-23,BTC,0.0066212594710055,0.004763104183840574,0.0018581552871649266
2021-10-24,BTC,-0.0133796594167622,0.00038214169129749913,-0.013761801108059699
2021-10-25,BTC,0.0363976645696493,0.002758887077060295,0.033638777492589006
2021-10-26,BTC,-0.0072762519596499,-0.003117905507267964,-0.004158346452381936
2021-10-27,BTC,-0.0525500752472109,0.0008736716012384612,-0.05342374684844936
2021-10-28,BTC,0.0413867471347011,0.0064637169065953366,0.034923030228105764
2021-10-29,BTC,0.0158041781058094,-0.0036548780240157285,0.01945905612982513
2021-10-30,BTC,-0.0114403529470952,-0.0023783795222840757,-0.009061973424811125
2021-10-31,BTC,-0.0165222355600537,0.0009401813109526345,-0.017462416871006334
2021-11-01,BTC,0.0010800868216645,0.0015448289307217744,-0.00046474210905727447
2021-11-02,BTC,0.0388036053501234,0.0010672450481566886,0.03773636030196671
2021-11-03,BTC,-0.0056958077031905,-0.004348663194541439,-0.001347144508649061
2021-11-04,BTC,-0.0227506480726536,0.0004756509038603487,-0.02322629897651395
2021-11-05,BTC,-0.0063472757658493,0.0046234929305247014,-0.010970768696374002
2021-11-06,BTC,0.0036841881141458,0.002548930096460018,0.0011352580176857822
2021-11-07,BTC,0.0209713737991203,0.001378687347675083,0.019592686451445216
2021-11-08,BTC,0.0565595814340615,-0.0005993181768716276,0.05715889961093313
2021-11-09,BTC,0.023774688308326,-0.0056441403822410545,0.029418828690567052
2021-11-10,BTC,-0.0521839048520103,-0.002615839958238818,-0.04956806489377148
2021-11-11,BTC,0.0122186079636349,0.006651263685260229,0.0055673442783746715
2021-11-12,BTC,-0.0146039984041446,-0.0003589535159662822,-0.014245044888178317
2021-11-13,BTC,0.0038820446227084,0.0028063884167239036,0.0010756562059844963
2021-11-14,BTC,-0.0021906346899728,0.0006886644194742507,-0.002879299109447051
2021-11-15,BTC,-0.0049949067917721,0.0015117334008277563,-0.0065066401925998555
2021-11-16,BTC,-0.0552512204108809,0.0010466455122850448,-0.05629786592316595
2021-11-17,BTC,-0.0060130007102082,0.00650008673665965,-0.012513087446867851
2021-11-18,BTC,-0.0428828333220794,0.0016412293194761616,-0.04452406264155556
2021-11-19,BTC,0.0047009345691923,0.005433981168518671,-0.0007330465993263709
2021-11-20,BTC,0.030255149382418,-0.0008354411387964269,0.031090590521214427
2021-11-21,BTC,-0.0021094622544302,-0.003762623804870064,0.001653161550439864
2021-11-22,BTC,-0.0561197597794876,0.0001780312926126131,-0.05629779107210021
2021-11-23,BTC,0.0253222396899314,0.0050512312167720445,0.020271008473159356
2021-11-24,BTC,-0.0065999008773256,-0.0034040385684192664,-0.0031958623089063335
2021-11-25,BTC,0.0261222427749622,0.0012059955960588636,0.024916247178903336
2021-11-26,BTC,-0.0856475758173612,-0.002552541351947277,-0.08309503446541391
2021-11-27,BTC,0.0111340412431399,0.009747596114157433,0.001386445128982467
2021-11-28,BTC,-0.0127924644226825,-0.0016322230563468856,-0.011160241366335614
2021-11-29,BTC,0.0782069999252328,0.0012635190467175203,0.07694348087851528
2021-11-30,BTC,-0.0204675311382368,-0.008508554409610906,-0.011958976728625895
2021-12-01,BTC,-0.002040783157435,0.0014138338119110895,-0.0034546169693460893
2021-12-02,BTC,-0.0020629694684725,0.0004795328275787465,-0.0025425022960512463
2021-12-03,BTC,-0.0595783850968424,0.0005268642926371967,-0.060105249389479594
2021-12-04,BTC,-0.094832450301164,0.007942076287193723,-0.10277452658835771
2021-12-05,BTC,0.0117298704305079,0.01192368543682177,-0.00019381500631386953
2021-12-06,BTC,0.0157517646820925,-0.0005263447969803069,0.016278109479072805
2021-12-07,BTC,0.008091311445448,-0.0010721815601880474,0.009163493005636047
2021-12-08,BTC,0.0020506606388563,0.000809867836890824,0.001240792801965476
2021-12-09,BTC,-0.053522531122847,0.0005547157792026271,-0.05407724690204963
2021-12-10,BTC,-0.0001080445413369,0.006017907924603394,-0.006125952465940294
2021-12-11,BTC,0.0166411859180973,0.001356174806694717,0.015285011111402583
2021-12-12,BTC,0.0300515893087567,-0.0005470409512006848,0.030598630259957387
2021-12-13,BTC,-0.0713504309528726,-0.002063548764852857,-0.06928688218801975
2021-12-14,BTC,0.0313526559193321,0.008494543433103123,0.022858112486228974
2021-12-15,BTC,0.0182827742114846,-0.004436279493046811,0.02271905370453141
2021-12-16,BTC,-0.0220662198081722,-0.0011109599321675833,-0.020955259876004616
2021-12-17,BTC,-0.0263817000234571,0.004256952286561096,-0.030638652310018194
2021-12-18,BTC,0.0020559674766725,0.003122110933489274,-0.001066143456816774
2021-12-19,BTC,0.0039088761768328,-0.00015014131792378396,0.004059017494756584
