Date,BTC_Return,BTC_Lagged_Return,ETH_Return,ETH_Lagged_Return
2021-02-19,0.06660585521165,-0.0068577131073469,0.0053894953580914,0.0479493463315288
2021-02-20,0.0159824264123471,0.06660585521165,0.0042419392954262,0.0053894953580914
2021-02-21,0.0177747366303669,0.0159824264123471,-0.0071738699958365,0.0042419392954262
2021-02-22,-0.0459002091499422,0.0177747366303669,-0.0800683295812938,-0.0071738699958365
2021-02-23,-0.1364952129320099,-0.0459002091499422,-0.1595073799137253,-0.0800683295812938
2021-02-24,0.0165801178661248,-0.1364952129320099,0.0356897513817808,-0.1595073799137253
2021-02-25,-0.0143333366090367,0.0165801178661248,-0.0441579222918986,0.0356897513817808
2021-02-26,-0.0512551579720103,-0.0143333366090367,-0.0634993031484929,-0.0441579222918986
2021-02-27,0.0262180434113659,-0.0512551579720103,0.0532817296860809,-0.0634993031484929
2021-02-28,-0.0817452286912186,0.0262180434113659,-0.1253055701615588,0.0532817296860809
2021-03-01,0.123424927298235,-0.0817452286912186,0.1509862104572935,-0.1253055701615588
2021-03-02,-0.0292694886608832,0.123424927298235,-0.0519905181851338,0.1509862104572935
2021-03-03,0.0709923352701496,-0.0292694886608832,0.0830074678344419,-0.0519905181851338
2021-03-04,-0.0616202099889658,0.0709923352701496,-0.0506059588147548,0.0830074678344419
2021-03-05,0.023786320748312,-0.0616202099889658,0.0103907943364806,-0.0506059588147548
2021-03-06,-0.0092820905185617,0.023786320748312,0.0696904623912392,0.0103907943364806
2021-03-07,0.0495599959892408,-0.0092820905185617,0.0198568082843228,0.0696904623912392
2021-03-08,0.016019160384772,0.0495599959892408,0.0664959873104259,0.0198568082843228
2021-03-09,0.0457064921203025,0.016019160384772,0.0187550952749812,0.0664959873104259
2021-03-10,0.0466237136390687,0.0457064921203025,-0.0051032710643535,0.0187550952749812
2021-03-11,0.012472062741432,0.0466237136390687,0.0138156529979082,-0.0051032710643535
2021-03-12,-0.0114409731321581,0.012472062741432,-0.0461714084051587,0.0138156529979082
2021-03-13,0.0784113923290044,-0.0114409731321581,0.0947230634983449,-0.0461714084051587
2021-03-14,-0.0315089300382529,0.0784113923290044,-0.0415475290082825,0.0947230634983449
2021-03-15,-0.0566746203935254,-0.0315089300382529,-0.0337628089117958,-0.0415475290082825
2021-03-16,0.0003747406090539,-0.0566746203935254,0.0029859249298734,-0.0337628089117958
2021-03-17,0.0227741415021691,0.0003747406090539,0.010023190744648,0.0029859249298734
2021-03-18,-0.0042150631842789,0.0227741415021691,-0.0236715907368449,0.010023190744648
2021-03-19,0.0155904066802492,-0.0042150631842789,0.0244642804183393,-0.0236715907368449
2021-03-20,0.0023829901861541,0.0155904066802492,0.00593069809497,0.0244642804183393
2021-03-21,-0.0215760270183098,0.0023829901861541,-0.0203966345380342,0.00593069809497
2021-03-22,-0.048400878196925,-0.0215760270183098,-0.0651334509977006,-0.0203966345380342
2021-03-23,-0.0023962359963134,-0.048400878196925,-0.0036532773841372,-0.0651334509977006
2021-03-24,-0.0073363877229259,-0.0023962359963134,-0.036839315069871,-0.0036532773841372
2021-03-25,-0.0386379006274353,-0.0073363877229259,-0.0051757180814085,-0.036839315069871
2021-03-26,0.0377539062258782,-0.0386379006274353,0.0381022360854666,-0.0051757180814085
2021-03-27,0.0343097033870508,0.0377539062258782,0.0315336651703143,0.0381022360854666
2021-03-28,0.0014732752987717,0.0343097033870508,-0.0099211860871282,0.0315336651703143
2021-03-29,0.0226226701933095,0.0014732752987717,0.0599189785601627,-0.0099211860871282
2021-03-30,0.0245065702182991,0.0226226701933095,0.0185365625278024,0.0599189785601627
2021-03-31,0.0047268432060294,0.0245065702182991,0.0523915980993644,0.0185365625278024
2021-04-01,-0.0016271068944738,0.0047268432060294,0.0150211048941037,0.0523915980993644
2021-04-02,-0.0031408129419757,-0.0016271068944738,0.0599164456392268,0.0150211048941037
2021-04-03,-0.0101927070942089,-0.0031408129419757,-0.0144663715529175,0.0599164456392268
2021-04-04,0.0006612574278993,-0.0101927070942089,0.0058010724572622,-0.0144663715529175
2021-04-05,0.0115729261582385,0.0006612574278993,0.0151105985263657,0.0058010724572622
2021-04-06,-0.009180631916966,0.0115729261582385,0.0083050077598713,0.0151105985263657
2021-04-07,-0.0351804220943013,-0.009180631916966,-0.0652912498144372,0.0083050077598713
2021-04-08,0.0250960582859728,-0.0351804220943013,0.0327354588349813,-0.0652912498144372
2021-04-09,0.0113371780323242,0.0250960582859728,0.0082086702392727,0.0327354588349813
2021-04-10,0.0044165288001542,0.0113371780323242,0.0113409514202149,0.0082086702392727
2021-04-11,0.0210425201142192,0.0044165288001542,0.0247514162046563,0.0113409514202149
2021-04-12,0.0018909304454057,0.0210425201142192,-0.0012350197192224,0.0247514162046563
2021-04-13,0.0529091171577436,0.0018909304454057,0.0709709640419451,-0.0012350197192224
2021-04-14,-0.0128687234159119,0.0529091171577436,0.0290976161583718,0.0709709640419451
2021-04-15,0.0161660812333117,-0.0128687234159119,0.0544424435494709,0.0290976161583718
2021-04-16,-0.0222049880726641,0.0161660812333117,-0.017119441246603,0.0544424435494709
2021-04-17,-0.0186101790088928,-0.0222049880726641,-0.0278953287031623,-0.017119441246603
2021-04-18,-0.091188297268459,-0.0186101790088928,-0.09675362722932,-0.0278953287031623
2021-04-19,0.0114903302487506,-0.091188297268459,0.0165708906092724,-0.09675362722932
2021-04-20,0.0103859101003708,0.0114903302487506,0.0438226777581628,0.0165708906092724
2021-04-21,-0.0320886542496926,0.0103859101003708,0.0412425207111409,0.0438226777581628
2021-04-22,-0.063621193762261,-0.0320886542496926,0.0014297829498524,0.0412425207111409
2021-04-23,-0.0206377383290158,-0.063621193762261,-0.0358644431745241,0.0014297829498524
2021-04-24,0.0082178824334508,-0.0206377383290158,-0.0114652150865731,-0.0358644431745241
2021-04-25,-0.01980683328835,0.0082178824334508,0.0135466855965543,-0.0114652150865731
2021-04-26,0.0638941138094086,-0.01980683328835,0.0548659742275471,0.0135466855965543
2021-04-27,0.0355311171283563,0.0638941138094086,0.0739522624891822,0.0548659742275471
2021-04-28,-0.0139127672652601,0.0355311171283563,0.0221753649139366,0.0739522624891822
2021-04-29,-0.0268580958434291,-0.0139127672652601,0.0008308055783679,0.0221753649139366
2021-04-30,0.0695813536890553,-0.0268580958434291,0.0204151350177977,0.0008308055783679
2021-05-01,0.0158377100868964,0.0695813536890553,0.0648510604405764,0.0204151350177977
2021-05-02,-0.015585070714703,0.0158377100868964,-0.0047051876047732,0.0648510604405764
2021-05-03,-8.490997897532871e-05,-0.015585070714703,0.1129495358925967,-0.0047051876047732
2021-05-04,-0.0363717668308283,-8.490997897532871e-05,0.0353288476727532,0.1129495358925967
2021-05-05,0.0372835780767014,-0.0363717668308283,0.0173557510227563,0.0353288476727532
2021-05-06,-0.0161864920887249,0.0372835780767014,0.0006432510068875,0.0173557510227563
2021-05-07,0.0305870085782472,-0.0161864920887249,0.00979648862612,0.0006432510068875
2021-05-08,0.0225795817484736,0.0305870085782472,0.0946734613858069,0.00979648862612
2021-05-09,-0.0180338910445325,0.0225795817484736,0.0156978656642001,0.0946734613858069
2021-05-10,-0.0467976286465352,-0.0180338910445325,0.0001840942567792,0.0156978656642001
2021-05-11,0.0285484177227731,-0.0467976286465352,0.0577588993723264,0.0001840942567792
2021-05-12,-0.0436610088661049,0.0285484177227731,-0.0102722479273784,0.0577588993723264
2021-05-13,-0.0996051046138775,-0.0436610088661049,-0.098217645498194,-0.0102722479273784
2021-05-14,-0.00252318952539,-0.0996051046138775,0.0725623279076517,-0.098217645498194
2021-05-15,-0.0197314327162686,-0.00252318952539,-0.0529043207047081,0.0725623279076517
2021-05-16,-0.0903512391429558,-0.0197314327162686,-0.1214142854015924,-0.0529043207047081
2021-05-17,0.0169955186360603,-0.0903512391429558,0.0246823718907152,-0.1214142854015924
2021-05-18,-0.0351620928008199,0.0169955186360603,-0.0005085354144676,0.0246823718907152
2021-05-19,-0.1202665549542469,-0.0351620928008199,-0.2787636473505414,-0.0005085354144676
2021-05-20,0.043482999164663,-0.1202665549542469,0.0600270344783509,-0.2787636473505414
2021-05-21,-0.1288903317827315,0.043482999164663,-0.2042675703481339,0.0600270344783509
2021-05-22,0.0778548649915373,-0.1288903317827315,0.0469352042860224,-0.2042675703481339
2021-05-23,-0.1561187071804131,0.0778548649915373,-0.2180117590621507,0.0469352042860224
2021-05-24,0.1805808591030929,-0.1561187071804131,0.3236673188485697,-0.2180117590621507
2021-05-25,-0.0359718757383968,0.1805808591030929,-0.0268580039298718,0.3236673188485697
2021-05-26,0.0295318542211743,-0.0359718757383968,0.0912089048578151,-0.0268580039298718
2021-05-27,-0.0079352456293715,0.0295318542211743,-0.0281047500912404,0.0912089048578151
2021-05-28,-0.0881849129340732,-0.0079352456293715,-0.1143550261585485,-0.0281047500912404
2021-05-29,-0.0251342262811701,-0.0881849129340732,-0.0817049340478926,-0.1143550261585485
2021-05-30,0.0488282783029096,-0.0251342262811701,0.0860283942848272,-0.0817049340478926
2021-05-31,0.0173290183949184,0.0488282783029096,0.0639398695598973,0.0860283942848272
2021-06-01,-0.0100513502544599,0.0173290183949184,-0.0080220581798565,0.0639398695598973
2021-06-02,0.0382436959433785,-0.0100513502544599,0.0543525096369146,-0.0080220581798565
2021-06-03,0.0252383762359877,0.0382436959433785,0.0361290202753046,0.0543525096369146
2021-06-04,-0.0438171422187824,0.0252383762359877,-0.0435718649858327,0.0361290202753046
2021-06-05,-0.0328953798669838,-0.0438171422187824,-0.0255741002283074,-0.0435718649858327
2021-06-06,0.0036023522508515,-0.0328953798669838,0.0287659342143718,-0.0255741002283074
2021-06-07,-0.0433601169879568,0.0036023522508515,-0.0194447726031958,0.0287659342143718
2021-06-08,-0.0242084045923671,-0.0433601169879568,-0.0468058760767637,-0.0194447726031958
2021-06-09,0.0797579688293612,-0.0242084045923671,0.0093983221067733,-0.0468058760767637
2021-06-10,0.0021010309771162,0.0797579688293612,-0.0365262801161025,0.0093983221067733
2021-06-11,0.0175710276814784,0.0021010309771162,-0.0362470702026484,-0.0365262801161025
2021-06-12,-0.0309213930248541,0.0175710276814784,0.011177592736756,-0.0362470702026484
2021-06-13,0.0866417736801441,-0.0309213930248541,0.0481893032866409,0.011177592736756
2021-06-14,0.0145958194533898,0.0866417736801441,0.0057406684637927,0.0481893032866409
2021-06-15,0.0026987820118396,0.0145958194533898,-0.0077725816757817,0.0057406684637927
2021-06-16,-0.036244820765527,0.0026987820118396,-0.049809655583132,-0.0077725816757817
2021-06-17,-0.0204226496236067,-0.036244820765527,-0.0232597548074201,-0.049809655583132
2021-06-18,-0.0614039789579797,-0.0204226496236067,-0.0659377072087078,-0.0232597548074201
2021-06-19,0.0169343381557793,-0.0614039789579797,0.0136927694576764,-0.0659377072087078
2021-06-20,-0.0080999094911071,0.0169343381557793,0.0165757900566552,0.0136927694576764
2021-06-21,-0.0950467467108153,-0.0080999094911071,-0.153468709806034,0.0165757900566552
2021-06-22,0.0098382484899708,-0.0950467467108153,-0.0049182290226143,-0.153468709806034
2021-06-23,0.0050414884422234,0.0098382484899708,-0.0004973011157077,-0.0049182290226143
2021-06-24,0.0530321873221081,0.0050414884422234,0.0379157162505123,-0.0004973011157077
2021-06-25,-0.0791488395792011,0.0530321873221081,-0.0710074938703317,0.0379157162505123
2021-06-26,-0.0285659979159818,-0.0791488395792011,-0.055283737094331,-0.0710074938703317
2021-06-27,0.041390178522145,-0.0285659979159818,0.0278477176451602,-0.055283737094331
2021-06-28,0.0606957733452742,0.041390178522145,0.1598507652470664,0.0278477176451602
2021-06-29,0.0421259198441428,0.0606957733452742,0.0277104731223516,0.1598507652470664
2021-06-30,-0.0444573251141905,0.0421259198441428,0.0209306658603192,0.0277104731223516
2021-07-01,-0.0343672199226181,-0.0444573251141905,-0.0534946270716372,0.0209306658603192
2021-07-02,-0.0080339212674657,-0.0343672199226181,-0.0132739537181995,-0.0534946270716372
2021-07-03,0.046419876433366,-0.0080339212674657,0.0589578811678348,-0.0132739537181995
2021-07-04,0.0233249476710147,0.046419876433366,0.0571006121724668,0.0589578811678348
2021-07-05,-0.0486209663324271,0.0233249476710147,-0.0588586760508027,0.0571006121724668
2021-07-06,0.0025567800640823,-0.0486209663324271,0.0412853414086397,-0.0588586760508027
2021-07-07,0.0174304527361601,0.0025567800640823,0.0230501271714635,0.0412853414086397
2021-07-08,-0.0512202438696949,0.0174304527361601,-0.1001665171530884,0.0230501271714635
2021-07-09,0.0211983955071065,-0.0512202438696949,-0.0015069406346698,-0.1001665171530884
2021-07-10,-0.0055747724360915,0.0211983955071065,-0.019069090660851,-0.0015069406346698
2021-07-11,0.0155176791366463,-0.0055747724360915,0.0164288158142216,-0.019069090660851
2021-07-12,-0.0302097648044511,0.0155176791366463,-0.0491863375670498,0.0164288158142216
2021-07-13,-0.0103570853040248,-0.0302097648044511,-0.0399523861066131,-0.0491863375670498
2021-07-14,0.0089572433687439,-0.0103570853040248,0.0207138886502083,-0.0399523861066131
2021-07-15,-0.032401971416823,0.0089572433687439,-0.0318956684667643,0.0207138886502083
2021-07-16,0.0024227198257123,-0.032401971416823,-0.0129003709169978,-0.0318956684667643
2021-07-17,-0.0032567592005505,0.0024227198257123,-0.0013471559159939,-0.0129003709169978
2021-07-18,-0.0024721778339373,-0.0032567592005505,-0.0023038387276053,-0.0013471559159939
2021-07-19,-0.0281527105504755,-0.0024721778339373,-0.0403185102446018,-0.0023038387276053
2021-07-20,-0.0300368048666911,-0.0281527105504755,-0.0140560562865008,-0.0403185102446018
2021-07-21,0.0629144420619479,-0.0300368048666911,0.0814863466821475,-0.0140560562865008
2021-07-22,0.0136769640861463,0.0629144420619479,0.0351628788235737,0.0814863466821475
2021-07-23,0.0079472470638237,0.0136769640861463,0.0122339853940764,0.0351628788235737
2021-07-24,0.0435166859392158,0.0079472470638237,0.0539787765246547,0.0122339853940764
2021-07-25,0.0158269093855703,0.0435166859392158,0.0016742227008973,0.0539787765246547
2021-07-26,0.0904938290311216,0.0158269093855703,0.0485114319951483,0.0016742227008973
2021-07-27,0.0078419853923356,0.0904938290311216,-0.0092422427553606,0.0485114319951483
2021-07-28,0.0489995089046583,0.0078419853923356,0.0224595885292666,-0.0092422427553606
2021-07-29,-0.0057770369167308,0.0489995089046583,0.0076813626018547,0.0224595885292666
2021-07-30,0.0238900827897376,-0.0057770369167308,0.0451409699270122,0.0076813626018547
2021-07-31,0.0208835622914419,0.0238900827897376,0.0293186577203348,0.0451409699270122
2021-08-01,-0.0067634762460287,0.0208835622914419,0.0693948854136024,0.0293186577203348
2021-08-02,-0.0599502001113984,-0.0067634762460287,-0.0278455325366974,0.0693948854136024
2021-08-03,-0.0204278045873717,-0.0599502001113984,-0.0443019892077464,-0.0278455325366974
2021-08-04,0.0429784392305415,-0.0204278045873717,0.0867316710613609,-0.0443019892077464
2021-08-05,0.0285222064627736,0.0429784392305415,0.034783120184549,0.0867316710613609
2021-08-06,0.043908232825527,0.0285222064627736,0.0380867242870356,0.034783120184549
2021-08-07,0.0289029238973058,0.043908232825527,0.0557292119985755,0.0380867242870356
2021-08-08,-0.0027167521505833,0.0289029238973058,-0.0296480931008672,0.0557292119985755
2021-08-09,0.0358514297237697,-0.0027167521505833,0.0256266508547697,-0.0296480931008672
2021-08-10,0.003831203661653,0.0358514297237697,0.0281488885366816,0.0256266508547697
2021-08-11,0.0151420464569744,0.003831203661653,0.024576195848122,0.0281488885366816
2021-08-12,-0.0409231411813161,0.0151420464569744,-0.0533409432585433,0.024576195848122
2021-08-13,0.067987824867454,-0.0409231411813161,0.0678914178526498,-0.0533409432585433
2021-08-14,-0.0201753669623848,0.067987824867454,-0.0157935097384843,0.0678914178526498
2021-08-15,0.001192065006967,-0.0201753669623848,0.0094692282465763,-0.0157935097384843
2021-08-16,-0.0137716447236283,0.001192065006967,-0.0305847178605557,0.0094692282465763
2021-08-17,-0.0239586274772273,-0.0137716447236283,-0.0295687881342588,-0.0305847178605557
2021-08-18,-0.0099888190312047,-0.0239586274772273,-0.0211013337264047,-0.0295687881342588
2021-08-19,0.0450286126608196,-0.0099888190312047,0.0488355955710705,-0.0211013337264047
2021-08-20,0.0434910344688163,0.0450286126608196,0.03162205511895,0.0488355955710705
2021-08-21,0.0072584200021115,0.0434910344688163,-0.0087865256125072,0.03162205511895
2021-08-22,-0.0125149354163298,0.0072584200021115,-0.0241724238659939,-0.0087865256125072
2021-08-23,0.0227656518038158,-0.0125149354163298,0.0572971847874521,-0.0241724238659939
2021-08-24,-0.0241617806985034,0.0227656518038158,-0.0375067407513736,0.0572971847874521
2021-08-25,0.0072508353740094,-0.0241617806985034,-0.0028478653269148,-0.0375067407513736
2021-08-26,-0.0346407998843048,0.0072508353740094,-0.0281544913373204,-0.0028478653269148
2021-08-27,0.0394278988698203,-0.0346407998843048,0.0454675034359913,-0.0281544913373204
2021-08-28,-0.0035542537597342,0.0394278988698203,-0.0076168762828586,0.0454675034359913
2021-08-29,0.0035463850760071,-0.0035542537597342,-0.0002284479441901,-0.0076168762828586
2021-08-30,-0.0055059600004545,0.0035463850760071,0.0311323617873041,-0.0002284479441901
2021-08-31,-0.0344482636852645,-0.0055059600004545,0.0150096459307488,0.0311323617873041
2021-09-01,0.026568437506651,-0.0344482636852645,0.0946980943554624,0.0150096459307488
2021-09-02,0.0260031971529444,0.026568437506651,0.0213488750065184,0.0946980943554624
2021-09-03,0.0117532528170744,0.0260031971529444,0.0280473376782377,0.0213488750065184
2021-09-04,0.0011517251757057,0.0117532528170744,-0.0092782981064962,0.0280473376782377
2021-09-05,0.0039526090929854,0.0011517251757057,0.0108316380352389,-0.0092782981064962
2021-09-06,0.0301624996751534,0.0039526090929854,0.0078141661179171,0.0108316380352389
2021-09-07,-0.1038596586197925,0.0301624996751534,-0.1463962653323896,0.0078141661179171
2021-09-08,-0.0161854561304631,-0.1038596586197925,0.0163993315552889,-0.1463962653323896
2021-09-09,0.0041419908017895,-0.0161854561304631,-0.0118573941427897,0.0163993315552889
2021-09-10,-0.0260441017903811,0.0041419908017895,-0.0546975426643514,-0.0118573941427897
2021-09-11,0.0056696216949768,-0.0260441017903811,0.0143208415291356,-0.0546975426643514
2021-09-12,0.012858139822515,0.0056696216949768,0.0328530519708269,0.0143208415291356
2021-09-13,-0.0159089165482556,0.012858139822515,-0.0346114637190478,0.0328530519708269
2021-09-14,0.0358274380447522,-0.0159089165482556,0.026009545516557,-0.0346114637190478
2021-09-15,0.0233955019979384,0.0358274380447522,0.0535661157561889,0.026009545516557
2021-09-16,-0.0165816466927165,0.0233955019979384,-0.0182405496934471,0.0535661157561889
2021-09-17,-0.0036148172872654,-0.0165816466927165,-0.035497354289747,-0.0182405496934471
2021-09-18,0.0211225700550249,-0.0036148172872654,0.0060422073913639,-0.035497354289747
2021-09-19,-0.0067261497416647,0.0211225700550249,-0.0099717654166852,0.0060422073913639
2021-09-20,-0.0902541546192582,-0.0067261497416647,-0.1078808311941688,-0.0099717654166852
2021-09-21,-0.0622346475604014,-0.0902541546192582,-0.0843519341274107,-0.1078808311941688
2021-09-22,0.0601830052401226,-0.0622346475604014,0.0871834572010553,-0.0843519341274107
2021-09-23,0.0284865597858338,0.0601830052401226,0.0371618603381112,0.0871834572010553
2021-09-24,-0.0391281266485704,0.0284865597858338,-0.0693553075615389,0.0371618603381112
2021-09-25,-0.0076450067732404,-0.0391281266485704,-0.0032596357162316,-0.0693553075615389
2021-09-26,0.0114627331577824,-0.0076450067732404,0.0391326487090068,-0.0032596357162316
2021-09-27,-0.0107871885658004,0.0114627331577824,-0.0279088502122375,0.0391326487090068
2021-09-28,-0.0216927809555096,-0.0107871885658004,-0.0315421751058553,-0.0279088502122375
2021-09-29,-0.015916444008173,-0.0216927809555096,-0.0146253026879901,-0.0315421751058553
2021-09-30,0.0547944564219613,-0.015916444008173,0.0520824286437586,-0.0146253026879901
2021-10-01,0.1026471410569198,0.0547944564219613,0.1022059548535201,0.0520824286437586
2021-10-02,-0.0023411929744173,0.1026471410569198,0.0404574434608425,0.1022059548535201
2021-10-03,0.018658069966403,-0.0023411929744173,0.0111907048561112,0.0404574434608425
2021-10-04,0.0015251147749352,0.018658069966403,-0.0241526396191549,0.0111907048561112
2021-10-05,0.0493312374471269,0.0015251147749352,0.0412292281580396,-0.0241526396191549
2021-10-06,0.065012311809755,0.0493312374471269,0.0099909274182943,0.0412292281580396
2021-10-07,-0.0135400033159952,0.065012311809755,0.0176923368048864,0.0099909274182943
2021-10-08,-0.0035744171942366,-0.0135400033159952,-0.0193726033453764,0.0176923368048864
2021-10-09,0.0107833403610984,-0.0035744171942366,0.0065142244996275,-0.0193726033453764
2021-10-10,0.0138831245607869,0.0107833403610984,-0.0153779882275316,0.0065142244996275
2021-10-11,0.0349893860367737,0.0138831245607869,-0.0091606217884925,-0.0153779882275316
2021-10-12,-0.0349476548727202,0.0349893860367737,-0.0039908301293571,-0.0091606217884925
2021-10-13,0.0289231818900693,-0.0349476548727202,0.0271650804697519,-0.0039908301293571
2021-10-14,0.0082160813814197,0.0289231818900693,0.0517336995310318,0.0271650804697519
2021-10-15,0.0846912369836083,0.0082160813814197,0.0305041042083045,0.0517336995310318
2021-10-16,-0.0246644953439308,0.0846912369836083,-0.0126521763312203,0.0305041042083045
2021-10-17,0.0002447076051371,-0.0246644953439308,-0.0072234816935856,-0.0126521763312203
2021-10-18,0.0058911770261133,0.0002447076051371,-0.0189116190422271,-0.0072234816935856
2021-10-19,0.043866167821734,0.0058911770261133,0.0191034872477572,-0.0189116190422271
2021-10-20,0.0288009734335815,0.043866167821734,0.0768016889564263,0.0191034872477572
2021-10-21,-0.0517466858070423,0.0288009734335815,-0.0045542495733778,0.0768016889564263
2021-10-22,-0.0316548655458604,-0.0517466858070423,-0.0261397588460977,-0.0045542495733778
2021-10-23,0.0066212594710055,-0.0316548655458604,0.0258023051510786,-0.0261397588460977
2021-10-24,-0.0133796594167622,0.0066212594710055,-0.0158957327210568,0.0258023051510786
2021-10-25,0.0363976645696493,-0.0133796594167622,0.0379676259966428,-0.0158957327210568
2021-10-26,-0.0072762519596499,0.0363976645696493,0.019790853167407,0.0379676259966428
2021-10-27,-0.0525500752472109,-0.0072762519596499,-0.0679662556595919,0.019790853167407
2021-10-28,0.0413867471347011,-0.0525500752472109,0.0658883682049227,-0.0679662556595919
2021-10-29,0.0158041781058094,0.0413867471347011,0.0343231131653978,0.0658883682049227
2021-10-30,-0.0114403529470952,0.0158041781058094,-0.0210197791274437,0.0343231131653978
2021-10-31,-0.0165222355600537,-0.0114403529470952,-0.0160852977978936,-0.0210197791274437
2021-11-01,0.0010800868216645,-0.0165222355600537,0.0160783399450869,-0.0160852977978936
2021-11-02,0.0388036053501234,0.0010800868216645,0.0440091840049068,0.0160783399450869
2021-11-03,-0.0056958077031905,0.0388036053501234,0.0248092614869334,0.0440091840049068
2021-11-04,-0.0227506480726536,-0.0056958077031905,-0.0226742258180839,0.0248092614869334
2021-11-05,-0.0063472757658493,-0.0227506480726536,-0.013893665474607,-0.0226742258180839
2021-11-06,0.0036841881141458,-0.0063472757658493,0.0075082683766918,-0.013893665474607
2021-11-07,0.0209713737991203,0.0036841881141458,0.0278811413309422,0.0075082683766918
2021-11-08,0.0565595814340615,0.0209713737991203,0.0338905690913143,0.0278811413309422
2021-11-09,0.023774688308326,0.0565595814340615,0.0057853205436449,0.0338905690913143
2021-11-10,-0.0521839048520103,0.023774688308326,-0.0526306708070309,0.0057853205436449
