Date,ETH_Volume,Log_ETH_Volume,Lagged_Log_ETH_Volume
2021-06-02,27723267359,24.045537874415775,24.032465725759607
2021-06-03,30038207402,24.125735988360066,24.045537874415775
2021-06-04,34173841611,24.254726323180925,24.125735988360066
2021-06-05,30496672724,24.140883423592527,24.254726323180925
2021-06-06,25311639414,23.954530182775947,24.140883423592527
2021-06-07,30600111277,24.144269482401402,23.954530182775947
2021-06-08,41909736778,24.458784018214658,24.144269482401402
2021-06-09,36075832186,24.308889009559266,24.458784018214658
2021-06-10,28753626390,24.08202973153973,24.308889009559266
2021-06-11,24832564195,23.93542170117075,24.08202973153973
2021-06-12,25724364410,23.970704411267032,23.93542170117075
2021-06-13,27092945370,24.022539212493154,23.970704411267032
2021-06-14,26964576331,24.01778985380056,24.022539212493154
2021-06-15,29005279219,24.090743692399727,24.01778985380056
2021-06-16,24101926180,23.905557598730557,24.090743692399727
2021-06-17,21871633186,23.808456345847357,23.905557598730557
2021-06-18,22752818388,23.847954859857047,23.808456345847357
2021-06-19,18765854896,23.65530482650259,23.847954859857047
2021-06-20,22535930423,23.8383767801444,23.65530482650259
2021-06-21,33745173825,24.242103246262015,23.8383767801444
2021-06-22,35547251725,24.294128682893653,24.242103246262015
2021-06-23,28408659206,24.06995983726024,24.294128682893653
2021-06-24,20272845769,23.7325481806987,24.06995983726024
2021-06-25,22774334998,23.848900080895557,23.7325481806987
2021-06-26,20637542361,23.750377698813203,23.848900080895557
2021-06-27,19885474742,23.713255389698748,23.750377698813203
2021-06-28,25514602841,23.96251678563475,23.713255389698748
2021-06-29,24815124419,23.93471915983583,23.96251678563475
2021-06-30,25828056268,23.974727190274155,23.93471915983583
2021-07-01,29061701793,24.092687054729716,23.974727190274155
2021-07-02,31796212554,24.182613017563856,24.092687054729716
2021-07-03,17433361641,23.581651543114592,24.182613017563856
2021-07-04,18787107473,23.656436698819885,23.581651543114592
2021-07-05,20103794829,23.72417443165413,23.656436698819885
2021-07-06,20891861314,23.7626255092637,23.72417443165413
2021-07-07,22398345285,23.832252921873437,23.7626255092637
2021-07-08,23188123689,23.866906074591142,23.832252921873437
2021-07-09,23029574602,23.860045079136412,23.866906074591142
2021-07-10,17581542471,23.590115465456893,23.860045079136412
2021-07-11,14705386138,23.411479667567146,23.590115465456893
2021-07-12,17768129077,23.600672188088918,23.411479667567146
2021-07-13,16621628658,23.533970615435443,23.600672188088918
2021-07-14,17342819679,23.576444406324708,23.533970615435443
2021-07-15,15688092552,23.476167825364104,23.576444406324708
2021-07-16,14884569147,23.423590885546787,23.476167825364104
2021-07-17,13364282076,23.315851468371715,23.423590885546787
2021-07-18,13791868728,23.347345032841012,23.315851468371715
2021-07-19,14157735481,23.37352698876464,23.347345032841012
2021-07-20,17368597636,23.577929679110024,23.37352698876464
2021-07-21,21253359756,23.77978082598408,23.577929679110024
2021-07-22,17495480331,23.585208417719265,23.77978082598408
2021-07-23,16200392492,23.508301306792493,23.585208417719265
2021-07-24,16057446601,23.49943854160416,23.508301306792493
2021-07-25,14566483636,23.40198908526658,23.49943854160416
2021-07-26,29614324233,24.11152400801216,23.40198908526658
2021-07-27,23067480378,23.861689686782615,24.11152400801216
2021-07-28,18991302378,23.667246941725423,23.861689686782615
2021-07-29,16313373113,23.515251044765538,23.667246941725423
2021-07-30,20212848934,23.7295843249783,23.515251044765538
2021-07-31,18001710283,23.61373260605109,23.7295843249783
2021-08-01,22697987055,23.84554208151063,23.61373260605109
2021-08-02,22162754104,23.821678973774524,23.84554208151063
2021-08-03,22696753413,23.84548772975148,23.821678973774524
2021-08-04,25038698173,23.94368839193062,23.84548772975148
2021-08-05,31057928075,24.159119945262276,23.94368839193062
2021-08-06,26528577879,24.00148839939997,24.159119945262276
2021-08-07,33081467129,24.22223905705555,24.00148839939997
2021-08-08,28433638008,24.07083871812298,24.22223905705555
2021-08-09,31983260936,24.188478507133826,24.07083871812298
2021-08-10,27605221710,24.041270784166198,24.188478507133826
2021-08-11,26729035052,24.00901626663268,24.041270784166198
2021-08-12,25403699845,23.958160663552025,24.00901626663268
2021-08-13,23868866254,23.89584077947874,23.958160663552025
2021-08-14,19860862133,23.712016905144893,23.89584077947874
2021-08-15,22166205051,23.821834670956353,23.712016905144893
2021-08-16,23080039949,23.86223400947736,23.821834670956353
2021-08-17,25509056745,23.9622993925247,23.86223400947736
2021-08-18,21539248425,23.79314261600463,23.9622993925247
2021-08-19,19546290360,23.69605135396606,23.79314261600463
2021-08-20,20885619828,23.76232671259737,23.69605135396606
2021-08-21,18113977628,23.619949721831606,23.76232671259737
2021-08-22,15983278460,23.494808916442313,23.619949721831606
2021-08-23,20511110509,23.74423255232358,23.494808916442313
2021-08-24,20131028906,23.72552818835696,23.74423255232358
2021-08-25,18902728235,23.662572099652596,23.72552818835696
2021-08-26,17405668117,23.580061743971203,23.662572099652596
2021-08-27,18489602004,23.640474357181382,23.580061743971203
2021-08-28,13709633698,23.34136461229354,23.640474357181382
2021-08-29,13296586731,23.31077320247035,23.34136461229354
2021-08-30,19306924485,23.68372965011674,23.31077320247035
2021-08-31,27280502987,24.02943810769158,23.68372965011674
2021-09-01,30070890104,24.12682343457293,24.02943810769158
2021-09-02,24387397330,23.91733233294316,24.12682343457293
2021-09-03,26207765094,23.989321581435874,23.91733233294316
2021-09-04,20806963328,23.758553543013523,23.989321581435874
2021-09-05,18371468576,23.634064677235013,23.758553543013523
2021-09-06,18674691198,23.65043503224625,23.634064677235013
2021-09-07,39131346397,24.39018968088243,23.65043503224625
2021-09-08,31738430771,24.18079411071535,24.39018968088243
2021-09-09,24118055831,23.90622660153516,24.18079411071535
2021-09-10,22355974097,23.830359419693323,23.90622660153516
2021-09-11,18627122934,23.64788457775002,23.830359419693323
2021-09-12,16810411424,23.54526425902281,23.64788457775002
2021-09-13,22721552948,23.846579780048007,23.54526425902281
2021-09-14,19125420848,23.674284221541086,23.846579780048007
2021-09-15,17548551804,23.588237265162867,23.674284221541086
2021-09-16,20093903064,23.723682275848294,23.588237265162867
2021-09-17,17722363229,23.598093138298736,23.723682275848294
2021-09-18,15995220233,23.495555779118373,23.598093138298736
2021-09-19,14257609743,23.380556618177337,23.495555779118373
2021-09-20,27371684581,24.032774906552177,23.380556618177337
2021-09-21,30405062665,24.137874966526063,24.032774906552177
2021-09-22,23742102645,23.89051579191943,24.137874966526063
2021-09-23,18516291047,23.64191677866764,23.89051579191943
2021-09-24,25595422789,23.965679375141097,23.64191677866764
2021-09-25,18932786754,23.66416100496194,23.965679375141097
2021-09-26,21172766310,23.77598158478932,23.66416100496194
2021-09-27,19164053681,23.676302157100913,23.77598158478932
2021-09-28,16895079070,23.550288237184578,23.676302157100913
2021-09-29,15763456158,23.480960196699037,23.550288237184578
2021-09-30,17661065099,23.59462834168522,23.480960196699037
2021-10-01,22307625573,23.82819441090575,23.59462834168522
2021-10-02,19202671704,23.67831525754951,23.82819441090575
2021-10-03,15516566862,23.465174119886168,23.67831525754951
2021-10-04,17747154101,23.599491007675205,23.465174119886168
2021-10-05,16632591670,23.5346299610637,23.599491007675205
2021-10-06,21855226591,23.8077059331329,23.5346299610637
2021-10-07,19090322927,23.672447390570326,23.8077059331329
2021-10-08,16222029488,23.509636000371238,23.672447390570326
2021-10-09,12707036942,23.265421766881076,23.509636000371238
2021-10-10,16171746693,23.506531525295316,23.265421766881076
2021-10-11,18579189588,23.64530795194273,23.506531525295316
2021-10-12,18109578443,23.619706830989358,23.64530795194273
2021-10-13,16211275589,23.508972861084718,23.619706830989358
2021-10-14,19443499909,23.69077865624528,23.508972861084718
2021-10-15,20966841512,23.76620805115501,23.69077865624528
2021-10-16,16578095629,23.531348120527145,23.76620805115501
2021-10-17,15908090346,23.490093643556595,23.531348120527145
2021-10-18,17386204158,23.57894286420085,23.490093643556595
2021-10-19,15998757133,23.49577687698151,23.57894286420085
2021-10-20,20338319988,23.735772627695372,23.49577687698151
2021-10-21,28220661820,24.06332023525767,23.735772627695372
2021-10-22,19432937968,23.690235296727963,24.06332023525767
2021-10-23,14781537792,23.41664479252096,23.690235296727963
2021-10-24,14978083638,23.429853878814612,23.41664479252096
2021-10-25,15995727040,23.49558746351932,23.429853878814612
2021-10-26,17157714562,23.565713738103813,23.49558746351932
2021-10-27,26219530404,23.989770405281764,23.565713738103813
2021-10-28,25958154575,23.97975163900587,23.989770405281764
2021-10-29,22967641914,23.85735218899578,23.97975163900587
2021-10-30,14615490626,23.405347804976948,23.85735218899578
2021-10-31,17498160238,23.58536158309227,23.405347804976948
2021-11-01,17985288261,23.6128199418221,23.58536158309227
2021-11-02,20794448222,23.757951875622382,23.6128199418221
2021-11-03,21220463155,23.77823179623713,23.757951875622382
2021-11-04,18415244464,23.636444662020054,23.77823179623713
2021-11-05,15086003586,23.437033236081653,23.636444662020054
2021-11-06,14429076700,23.392511222931095,23.437033236081653
2021-11-07,13541376033,23.329015726519426,23.392511222931095
2021-11-08,19290896267,23.682899125563328,23.329015726519426
2021-11-09,20834172627,23.759860390305196,23.682899125563328
2021-11-10,22748160545,23.84775012390958,23.759860390305196
2021-11-11,17933201129,23.60991964343002,23.84775012390958
2021-11-12,18316060208,23.631044118916464,23.60991964343002
2021-11-13,14457436261,23.39447473927173,23.631044118916464
2021-11-14,12172962219,23.222483117696992,23.39447473927173
2021-11-15,16275851299,23.51294833083129,23.222483117696992
2021-11-16,27417502801,24.034447434759663,23.51294833083129
2021-11-17,22183461850,23.822612886491072,24.034447434759663
2021-11-18,21383250893,23.785873783977877,23.822612886491072
2021-11-19,20626269711,23.749831329017763,23.785873783977877
2021-11-20,15448261277,23.46076229525171,23.749831329017763
2021-11-21,14094831413,23.36907400067473,23.46076229525171
2021-11-22,19752218877,23.706531670185488,23.36907400067473
2021-11-23,22133497059,23.820358001977308,23.706531670185488
2021-11-24,21838037128,23.806919108692533,23.820358001977308
2021-11-25,18705358318,23.65207586083142,23.806919108692533
2021-11-26,26281795488,23.992142349690205,23.65207586083142
2021-11-27,16515693874,23.527576909681017,23.992142349690205
2021-11-28,15953126340,23.492920655747483,23.527576909681017
2021-11-29,19086475837,23.672245849836816,23.492920655747483
2021-11-30,28626354111,24.07759360288973,23.672245849836816
2021-12-01,27634826695,24.042342650997934,24.07759360288973
2021-12-02,21502671027,23.7914429981776,24.042342650997934
2021-12-03,25879591528,23.97672052314698,23.7914429981776
2021-12-04,38478999182,24.3733784536219,23.97672052314698
2021-12-05,25533062707,23.96324002602612,24.3733784536219
2021-12-06,28229518513,24.0636340232038,23.96324002602612
2021-12-07,22366213354,23.83081732471821,24.0636340232038
2021-12-08,18704315119,23.652020089213845,23.83081732471821
2021-12-09,22296131874,23.827679041801787,23.652020089213845
2021-12-10,28014595631,24.055991483841996,23.827679041801787
2021-12-11,19131502454,23.674602156467696,24.055991483841996
2021-12-12,14057603914,23.3664292901716,23.674602156467696
2021-12-13,23999841386,23.90131305835585,23.3664292901716
2021-12-14,23836759957,23.894494762063292,23.90131305835585
2021-12-15,26411188833,23.997053576744413,23.894494762063292
2021-12-16,19825531254,23.71023640128357,23.997053576744413
2021-12-17,23143541098,23.864981576304068,23.71023640128357
2021-12-18,19530895889,23.695263453235526,23.864981576304068
2021-12-19,16167785597,23.506286556012252,23.695263453235526
2021-12-20,21589690675,23.79548175413566,23.506286556012252
2021-12-21,16388555198,23.519849074382783,23.79548175413566
2021-12-22,13921756199,23.356718647615978,23.519849074382783
2021-12-23,18007273742,23.61404160999524,23.356718647615978
2021-12-24,12769090623,23.27029329247396,23.61404160999524
2021-12-25,10894785525,23.111550119513616,23.27029329247396
2021-12-26,11197244172,23.13893352889927,23.111550119513616
2021-12-27,11424360002,23.159013754827235,23.13893352889927
2021-12-28,17299472803,23.57394186417078,23.159013754827235
2021-12-29,15722555672,23.47836218528837,23.57394186417078
2021-12-30,12925377999,23.28245850248386,23.47836218528837
2021-12-31,14157285268,23.373495188470088,23.28245850248386
2022-01-01,9776191466,23.003215824494827,23.373495188470088
2022-01-02,9881471548,23.013927279720676,23.003215824494827
2022-01-03,12080777893,23.214881422495697,23.013927279720676
2022-01-04,14030925983,23.36452972909669,23.214881422495697
2022-01-05,18061338502,23.617039496363905,23.36452972909669
2022-01-06,24293791313,23.913486653124206,23.617039496363905
2022-01-07,24494179209,23.921701342963587,23.913486653124206
2022-01-08,16037732700,23.49821007652569,23.921701342963587
2022-01-09,12334683863,23.23568095733298,23.49821007652569
2022-01-10,19535744145,23.69551165763809,23.23568095733298
2022-01-11,15211447193,23.44531408616015,23.69551165763809
2022-01-12,16662871689,23.536448829119173,23.44531408616015
2022-01-13,15294466275,23.450756918549768,23.536448829119173
2022-01-14,13562957230,23.330608180489886,23.450756918549768
2022-01-15,9619999078,22.987110005782025,23.330608180489886
2022-01-16,9505934874,22.975182164073313,22.987110005782025
2022-01-17,12344309617,23.236461034080918,22.975182164073313
2022-01-18,13024154091,23.29007147744803,23.236461034080918
2022-01-19,13187424144,23.302529496052408,23.29007147744803
2022-01-20,10645922764,23.08844281673923,23.302529496052408
2022-01-21,26796291874,24.011529351979743,23.08844281673923
2022-01-22,27369692036,24.032702108054075,24.011529351979743
2022-01-23,16481489511,23.525503740292475,24.032702108054075
2022-01-24,28220804648,24.063325296359334,23.525503740292475
2022-01-25,16179776932,23.507027961831536,24.063325296359334
2022-01-26,21229909340,23.778676842280344,23.507027961831536
2022-01-27,16126522783,23.50373113132447,23.778676842280344
2022-01-28,14666227351,23.408813228407045,23.50373113132447
2022-01-29,11172062661,23.13668209376764,23.408813228407045
2022-01-30,9501221177,22.974686172239082,23.13668209376764
2022-01-31,13778234614,23.346355982133275,22.974686172239082
2022-02-01,13194846235,23.30309215355604,23.346355982133275
2022-02-02,13876301217,23.353448273587112,23.30309215355604
2022-02-03,12755505065,23.26922878516901,23.353448273587112
2022-02-04,18987223729,23.667032154611032,23.26922878516901
2022-02-05,13102093957,23.29603789842562,23.667032154611032
2022-02-06,9466018022,22.970974172295126,23.29603789842562
2022-02-07,15197063785,23.444368074099046,22.970974172295126
2022-02-08,17136080906,23.56445207204589,23.444368074099046
2022-02-09,13951308490,23.358839139381285,23.56445207204589
2022-02-10,18629485080,23.64801138188647,23.358839139381285
2022-02-11,16043881065,23.498593371775133,23.64801138188647
2022-02-12,11254355757,23.144021069062624,23.498593371775133
2022-02-13,9054963563,22.926578904309032,23.144021069062624
2022-02-14,12164552172,23.221791999680615,22.926578904309032
2022-02-15,13921257873,23.35668285220972,23.221791999680615
2022-02-16,12352406833,23.237116766295888,23.35668285220972
2022-02-17,15860206214,23.487079055212345,23.237116766295888
2022-02-18,15748173433,23.479990222984785,23.487079055212345
2022-02-19,9774183169,23.00301037605258,23.479990222984785
2022-02-20,11641437834,23.177836796878818,23.00301037605258
2022-02-21,18646392740,23.648918545561656,23.177836796878818
2022-02-22,16360200507,23.518117423975003,23.648918545561656
2022-02-23,13382637240,23.317223975363234,23.518117423975003
2022-02-24,29312342666,24.10127451566729,23.317223975363234
2022-02-25,17208902048,23.568692647807588,24.10127451566729
2022-02-26,11724648351,23.184959159443075,23.568692647807588
2022-02-27,16150857254,23.505238965949378,23.184959159443075
2022-02-28,19266124733,23.68161419551605,23.505238965949378
2022-03-01,18757425786,23.65485555287893,23.68161419551605
2022-03-02,16636517503,23.5348659657609,23.65485555287893
2022-03-03,13091199728,23.295206064922038,23.5348659657609
2022-03-04,14496939024,23.397203362294718,23.295206064922038
2022-03-05,8072368396,22.811712757707543,23.397203362294718
2022-03-06,8872976607,22.90627615837103,22.811712757707543
2022-03-07,14594098731,23.403883087444427,22.90627615837103
2022-03-08,13922922903,23.356802448474046,23.403883087444427
2022-03-09,14173665398,23.374651530311088,23.356802448474046
2022-03-10,13292477213,23.310464089066333,23.374651530311088
2022-03-11,12382419582,23.239543527917387,23.310464089066333
2022-03-12,6532996574,22.600131568390378,23.239543527917387
2022-03-13,8632000379,22.878742108808638,22.600131568390378
2022-03-14,11244398839,23.143135960635174,22.878742108808638
2022-03-15,12861105614,23.277473525155276,23.143135960635174
2022-03-16,17915109769,23.60891031489639,23.277473525155276
2022-03-17,12685265194,23.263706935888706,23.60891031489639
2022-03-18,15830879093,23.485228242651804,23.263706935888706
2022-03-19,11576463120,23.17223983238619,23.485228242651804
2022-03-20,12684727326,23.263664533984198,23.17223983238619
2022-03-21,15206116098,23.444963558736003,23.263664533984198
2022-03-22,16830539230,23.546460884445725,23.444963558736003
2022-03-23,16008767658,23.496402387725734,23.546460884445725
2022-03-24,18070503166,23.617546786541954,23.496402387725734
2022-03-25,17030503831,23.558271916092366,23.617546786541954
2022-03-26,8876420740,22.906664242876197,23.558271916092366
2022-03-27,13431866834,23.32089584258674,22.906664242876197
2022-03-28,20620450770,23.749549176111024,23.32089584258674
2022-03-29,19533323636,23.69538774841063,23.749549176111024
2022-03-30,15302506131,23.451282451342905,23.69538774841063
2022-03-31,17685495686,23.59601068782288,23.451282451342905
2022-04-01,20982988937,23.766977895782496,23.59601068782288
2022-04-02,23571556215,23.883306576958834,23.766977895782496
2022-04-03,15333808649,23.453325943134768,23.883306576958834
2022-04-04,18209969743,23.625235069124965,23.453325943134768
2022-04-05,16681503199,23.537566349660587,23.625235069124965
2022-04-06,25632563639,23.967129397251952,23.537566349660587
2022-04-07,16745496605,23.54139519966533,23.967129397251952
2022-04-08,17557050669,23.588721453700725,23.54139519966533
2022-04-09,9908112156,23.016619668251078,23.588721453700725
2022-04-10,10427054790,23.06766968736747,23.016619668251078
2022-04-11,21891804831,23.809378195105207,23.06766968736747
2022-04-12,20235707410,23.730714574386415,23.809378195105207
2022-04-13,16088473629,23.501368928876506,23.730714574386415
2022-04-14,15821419931,23.4846305506943,23.501368928876506
2022-04-15,11256651536,23.14422503852326,23.4846305506943
2022-04-16,8766710365,22.894227472050357,23.14422503852326
2022-04-17,10463091281,23.071119785478153,22.894227472050357
2022-04-18,18629381299,23.648005811078225,23.071119785478153
2022-04-19,14156035096,23.373406878657978,23.648005811078225
2022-04-20,15547362265,23.467156831922534,23.373406878657978
2022-04-21,20783591093,23.757429622556792,23.467156831922534
2022-04-22,16782795477,23.54362011987871,23.757429622556792
2022-04-23,9116955609,22.933401770501455,23.54362011987871
2022-04-24,9696829579,22.995064821503682,22.933401770501455
2022-04-25,22332690614,23.829317388777547,22.995064821503682
2022-04-26,19052045399,23.670440302781618,23.829317388777547
2022-04-27,17419284041,23.580843707698364,23.670440302781618
2022-04-28,18443524633,23.63797917742804,23.580843707698364
2022-04-29,18771041399,23.65558116810485,23.63797917742804
2022-04-30,13520941867,23.32750556985369,23.65558116810485
2022-05-01,15332730152,23.453255606080596,23.32750556985369
2022-05-02,18609741545,23.646951019540673,23.453255606080596
2022-05-03,13026093219,23.290220353424562,23.646951019540673
2022-05-04,18186749944,23.623959140835282,23.290220353424562
2022-05-05,22642925048,23.843113280169234,23.623959140835282
2022-05-06,21027599270,23.76910166275037,23.843113280169234
2022-05-07,13369276367,23.316225102960523,23.76910166275037
2022-05-08,20802269935,23.75832794918966,23.316225102960523
2022-05-09,36333567678,24.316007880339857,23.75832794918966
2022-05-10,38202099639,24.366156315420184,24.316007880339857
2022-05-11,45743399154,24.54631333747158,24.366156315420184
2022-05-12,42463486402,24.471910400119146,24.54631333747158
