Date,ETH_Price,ETH_Return,ETH_Lagged_Return
2021-06-24,2004.52,0.037915716250512384,-0.0004973011157077746
2021-06-25,1867.12,-0.07100749387033177,0.037915716250512384
2021-06-26,1766.7,-0.055283737094331,-0.07100749387033177
2021-06-27,1816.59,0.02784771764516029,-0.055283737094331
2021-06-28,2131.47,0.1598507652470664,0.02784771764516029
2021-06-29,2191.36,0.02771047312235168,0.1598507652470664
2021-06-30,2237.71,0.02093066586031921,0.02771047312235168
2021-07-01,2121.15,-0.053494627071637206,0.02093066586031921
2021-07-02,2093.18,-0.013273953718199573,-0.053494627071637206
2021-07-03,2220.3,0.05895788116783485,-0.013273953718199573
2021-07-04,2350.77,0.05710061217246684,0.05895788116783485
2021-07-05,2216.4,-0.058858676050802784,0.05710061217246684
2021-07-06,2309.82,0.041285341408639785,-0.058858676050802784
2021-07-07,2363.68,0.023050127171463524,0.041285341408639785
2021-07-08,2138.39,-0.10016651715308841,0.023050127171463524
2021-07-09,2135.17,-0.0015069406346698406,-0.10016651715308841
2021-07-10,2094.84,-0.019069090660851006,-0.0015069406346698406
2021-07-11,2129.54,0.016428815814221603,-0.019069090660851006
2021-07-12,2027.33,-0.04918633756704985,0.016428815814221603
2021-07-13,1947.93,-0.03995238610661312,-0.04918633756704985
2021-07-14,1988.7,0.020713888650208307,-0.03995238610661312
2021-07-15,1926.27,-0.03189566846676433,0.020713888650208307
2021-07-16,1901.58,-0.012900370916997863,-0.03189566846676433
2021-07-17,1899.02,-0.0013471559159939943,-0.012900370916997863
2021-07-18,1894.65,-0.002303838727605365,-0.0013471559159939943
2021-07-19,1819.78,-0.040318510244601806,-0.002303838727605365
2021-07-20,1794.38,-0.014056056286500867,-0.040318510244601806
2021-07-21,1946.72,0.08148634668214758,-0.014056056286500867
2021-07-22,2016.39,0.0351628788235737,0.08148634668214758
2021-07-23,2041.21,0.012233985394076424,0.0351628788235737
2021-07-24,2154.42,0.0539787765246547,0.012233985394076424
2021-07-25,2158.03,0.001674222700897382,0.0539787765246547
2021-07-26,2265.3,0.048511431995148374,0.001674222700897382
2021-07-27,2244.46,-0.009242242755360671,0.048511431995148374
2021-07-28,2295.44,0.022459588529266612,-0.009242242755360671
2021-07-29,2313.14,0.007681362601854759,0.022459588529266612
2021-07-30,2419.95,0.045140969927012255,0.007681362601854759
2021-07-31,2491.95,0.02931865772033486,0.045140969927012255
2021-08-01,2671.02,0.06939488541360246,0.02931865772033486
2021-08-02,2597.67,-0.027845532536697443,0.06939488541360246
2021-08-03,2485.1,-0.044301989207746466,-0.027845532536697443
2021-08-04,2710.26,0.08673167106136098,-0.044301989207746466
2021-08-05,2806.19,0.03478312018454902,0.08673167106136098
2021-08-06,2915.13,0.03808672428703569,0.03478312018454902
2021-08-07,3082.2,0.05572921199857556,0.03808672428703569
2021-08-08,2992.16,-0.02964809310086726,0.05572921199857556
2021-08-09,3069.83,0.02562665085476978,-0.02964809310086726
2021-08-10,3157.47,0.02814888853668161,0.02562665085476978
2021-08-11,3236.03,0.024576195848122095,0.02814888853668161
2021-08-12,3067.94,-0.05334094325854339,0.024576195848122095
2021-08-13,3283.46,0.06789141785264989,-0.05334094325854339
2021-08-14,3232.01,-0.015793509738484347,0.06789141785264989
2021-08-15,3262.76,0.009469228246576382,-0.015793509738484347
2021-08-16,3164.48,-0.030584717860555728,0.009469228246576382
2021-08-17,3072.28,-0.029568788134258853,-0.030584717860555728
2021-08-18,3008.13,-0.021101333726404724,-0.029568788134258853
2021-08-19,3158.68,0.04883559557107054,-0.021101333726404724
2021-08-20,3260.16,0.031622055118950027,0.04883559557107054
2021-08-21,3231.64,-0.008786525612507284,0.031622055118950027
2021-08-22,3154.46,-0.024172423865993914,-0.008786525612507284
2021-08-23,3340.48,0.05729718478745211,-0.024172423865993914
2021-08-24,3217.51,-0.03750674075137364,0.05729718478745211
2021-08-25,3208.36,-0.0028478653269148847,-0.03750674075137364
2021-08-26,3119.29,-0.028154491337320457,-0.0028478653269148847
2021-08-27,3264.39,0.045467503435991374,-0.028154491337320457
2021-08-28,3239.62,-0.007616876282858657,0.045467503435991374
2021-08-29,3238.88,-0.0002284479441901508,-0.007616876282858657
2021-08-30,3341.3,0.031132361787304188,-0.0002284479441901508
2021-08-31,3391.83,0.015009645930748815,0.031132361787304188
2021-09-01,3728.73,0.09469809435546249,0.015009645930748815
2021-09-02,3809.19,0.021348875006518442,0.09469809435546249
2021-09-03,3917.54,0.02804733767823771,0.021348875006518442
2021-09-04,3881.36,-0.009278298106496264,0.02804733767823771
2021-09-05,3923.63,0.010831638035238908,-0.009278298106496264
2021-09-06,3954.41,0.007814166117917113,0.010831638035238908
2021-09-07,3415.88,-0.1463962653323896,0.007814166117917113
2021-09-08,3472.36,0.01639933155528892,-0.1463962653323896
2021-09-09,3431.43,-0.011857394142789796,0.01639933155528892
2021-09-10,3248.78,-0.054697542664351444,-0.011857394142789796
2021-09-11,3295.64,0.014320841529135642,-0.054697542664351444
2021-09-12,3405.71,0.032853051970826906,0.014320841529135642
2021-09-13,3289.85,-0.034611463719047816,0.032853051970826906
2021-09-14,3376.54,0.026009545516557066,-0.034611463719047816
2021-09-15,3562.34,0.05356611575618895,0.026009545516557066
2021-09-16,3497.95,-0.01824054969344716,0.05356611575618895
2021-09-17,3375.96,-0.035497354289747055,-0.01824054969344716
2021-09-18,3396.42,0.006042207391363996,-0.035497354289747055
2021-09-19,3362.72,-0.009971765416685284,0.006042207391363996
2021-09-20,3018.83,-0.10788083119416882,-0.009971765416685284
2021-09-21,2774.63,-0.08435193412741074,-0.10788083119416882
2021-09-22,3027.39,0.08718345720105533,-0.08435193412741074
2021-09-23,3142.01,0.03716186033811124,0.08718345720105533
2021-09-24,2931.48,-0.06935530756153899,0.03716186033811124
2021-09-25,2921.94,-0.0032596357162316537,-0.06935530756153899
2021-09-26,3038.55,0.039132648709006866,-0.0032596357162316537
2021-09-27,2954.92,-0.0279088502122375,0.039132648709006866
2021-09-28,2863.17,-0.03154217510585538,-0.0279088502122375
2021-09-29,2821.6,-0.014625302687990104,-0.03154217510585538
2021-09-30,2972.45,0.05208242864375869,-0.014625302687990104
2021-10-01,3292.32,0.10220595485352019,0.05208242864375869
2021-10-02,3428.25,0.04045744346084254,0.10220595485352019
2021-10-03,3466.83,0.011190704856111285,0.04045744346084254
2021-10-04,3384.1,-0.024152639619154946,0.011190704856111285
2021-10-05,3526.54,0.041229228158039664,-0.024152639619154946
2021-10-06,3561.95,0.00999092741829439,0.041229228158039664
2021-10-07,3625.53,0.017692336804886428,0.00999092741829439
2021-10-08,3555.97,-0.019372603345376445,0.017692336804886428
2021-10-09,3579.21,0.006514224499627587,-0.019372603345376445
2021-10-10,3524.59,-0.015377988227531633,0.006514224499627587
2021-10-11,3492.45,-0.009160621788492522,-0.015377988227531633
2021-10-12,3478.54,-0.003990830129357185,-0.009160621788492522
2021-10-13,3574.33,0.02716508046975192,-0.003990830129357185
2021-10-14,3764.11,0.05173369953103186,0.02716508046975192
2021-10-15,3880.7,0.030504104208304548,0.05173369953103186
2021-10-16,3831.91,-0.012652176331220392,0.030504104208304548
2021-10-17,3804.33,-0.007223481693585614,-0.012652176331220392
2021-10-18,3733.06,-0.018911619042227143,-0.007223481693585614
2021-10-19,3805.06,0.01910348724775727,-0.018911619042227143
2021-10-20,4108.81,0.07680168895642639,0.01910348724775727
2021-10-21,4090.14,-0.0045542495733778094,0.07680168895642639
2021-10-22,3984.61,-0.026139758846097764,-0.0045542495733778094
2021-10-23,4088.76,0.025802305151078682,-0.026139758846097764
2021-10-24,4024.28,-0.015895732721056873,0.025802305151078682
2021-10-25,4180.01,0.03796762599664284,-0.015895732721056873
2021-10-26,4263.56,0.019790853167407044,0.03796762599664284
2021-10-27,3983.41,-0.0679662556595919,0.019790853167407044
2021-10-28,4254.71,0.06588836820492273,-0.0679662556595919
2021-10-29,4403.28,0.034323113165397816,0.06588836820492273
2021-10-30,4311.69,-0.021019779127443763,0.034323113165397816
2021-10-31,4242.89,-0.01608529779789365,-0.021019779127443763
2021-11-01,4311.66,0.016078339945086947,-0.01608529779789365
2021-11-02,4505.65,0.044009184004906866,0.016078339945086947
2021-11-03,4618.83,0.024809261486933482,0.044009184004906866
2021-11-04,4515.28,-0.02267422581808395,0.024809261486933482
2021-11-05,4452.98,-0.013893665474607023,-0.02267422581808395
2021-11-06,4486.54,0.00750826837669189,-0.013893665474607023
2021-11-07,4613.39,0.027881141330942213,0.00750826837669189
2021-11-08,4772.42,0.033890569091314306,0.027881141330942213
2021-11-09,4800.11,0.005785320543644989,0.033890569091314306
2021-11-10,4554.01,-0.052630670807030974,0.005785320543644989
2021-11-11,4746.04,0.04130242261717822,-0.052630670807030974
2021-11-12,4657.48,-0.018836056792911383,0.04130242261717822
2021-11-13,4656.69,-0.00016963400966360967,-0.018836056792911383
2021-11-14,4557.92,-0.021438516213739746,-0.00016963400966360967
2021-11-15,4565.19,0.0015937550986120476,-0.021438516213739746
2021-11-16,4255.59,-0.07022672139797075,0.0015937550986120476
2021-11-17,4256.83,0.00029133901023918455,-0.07022672139797075
2021-11-18,4023.52,-0.05636761043437583,0.00029133901023918455
2021-11-19,4291.52,0.06448384115217203,-0.05636761043437583
2021-11-20,4431.61,0.03212196664274316,0.06448384115217203
2021-11-21,4376.66,-0.012477072766992508,0.03212196664274316
2021-11-22,4080.64,-0.07003203755669458,-0.012477072766992508
2021-11-23,4351.58,0.06428515868407181,-0.07003203755669458
2021-11-24,4259.54,-0.02137782431333603,0.06428515868407181
2021-11-25,4501.44,0.05523617235696406,-0.02137782431333603
2021-11-26,4071.49,-0.10038831976242285,0.05523617235696406
2021-11-27,4083.92,0.0030482856471983778,-0.10038831976242285
2021-11-28,4038.6,-0.011159214209384311,0.0030482856471983778
2021-11-29,4453.48,0.09778771576722435,-0.011159214209384311
2021-11-30,4629.96,0.03886241572215863,0.09778771576722435
2021-12-01,4567.88,-0.013499026445590687,0.03886241572215863
2021-12-02,4548.21,-0.004315453341600862,-0.013499026445590687
2021-12-03,4215.38,-0.07599400736345409,-0.004315453341600862
2021-12-04,4071.33,-0.03477001420142655,-0.07599400736345409
2021-12-05,4160.49,0.021663128398297878,-0.03477001420142655
2021-12-06,4324.94,0.038765411657049796,0.021663128398297878
2021-12-07,4291.62,-0.007733983419081683,0.038765411657049796
2021-12-08,4419.76,0.029421111936686003,-0.007733983419081683
2021-12-09,4166.5,-0.05900904113272375,0.029421111936686003
2021-12-10,3996.8,-0.04158231389100283,-0.05900904113272375
2021-12-11,4029.47,0.008140812713149228,-0.04158231389100283
2021-12-12,4088.39,0.014516395862898131,0.008140812713149228
2021-12-13,3771.31,-0.08072882831637924,0.014516395862898131
2021-12-14,3853.85,0.02165022742398674,-0.08072882831637924
2021-12-15,4063.75,0.05303354400320165,0.02165022742398674
2021-12-16,4031.44,-0.0079825604017543,0.05303354400320165
2021-12-17,3907.2,-0.031302627299975266,-0.0079825604017543
2021-12-18,3978.7,0.018134127840037203,-0.031302627299975266
2021-12-19,3927.2,-0.013028429012580067,0.018134127840037203
2021-12-20,3912.97,-0.0036300273146727255,-0.013028429012580067
2021-12-21,4027.43,0.02883177896191598,-0.0036300273146727255
2021-12-22,4015.58,-0.0029466601618721435,0.02883177896191598
2021-12-23,4114.8,0.024408435027661223,-0.0029466601618721435
2021-12-24,4067.56,-0.011546919196878988,0.024408435027661223
2021-12-25,4120.29,0.012880238155946876,-0.011546919196878988
2021-12-26,4084.09,-0.008824611955789355,0.012880238155946876
2021-12-27,4061.05,-0.005657376411285801,-0.008824611955789355
2021-12-28,3807.86,-0.06437420931933248,-0.005657376411285801
2021-12-29,3726.84,-0.02150666194227998,-0.06437420931933248
2021-12-30,3736.76,0.0026582361973866504,-0.02150666194227998
2021-12-31,3688.98,-0.012868928726110859,0.0026582361973866504
2022-01-01,3688.98,0.0,-0.012868928726110859
2022-01-02,3688.98,0.0,0.0
2022-01-03,3724.56,0.009598726972947913,0.0
2022-01-04,3825.81,0.02682148551605923,0.009598726972947913
2022-01-05,3553.51,-0.07383436215763076,0.02682148551605923
2022-01-06,3427.81,-0.03601427411262663,-0.07383436215763076
2022-01-07,3215.5,-0.063938706702363,-0.03601427411262663
2022-01-08,3079.33,-0.043270825738449196,-0.063938706702363
2022-01-09,3166.35,0.027867464083720515,-0.043270825738449196
2022-01-10,3075.05,-0.02925834364916416,0.027867464083720515
2022-01-11,3232.33,0.049882078118102545,-0.02925834364916416
2022-01-12,3368.62,0.04129992554212019,0.049882078118102545
2022-01-13,3271.76,-0.029175098532077587,0.04129992554212019
2022-01-14,3333.61,0.01872773446459367,-0.029175098532077587
2022-01-15,3336.57,0.0008875323287535012,0.01872773446459367
2022-01-16,3348.32,0.003515394299842368,0.0008875323287535012
2022-01-17,3166.25,-0.05591080517647458,0.003515394299842368
2022-01-18,3164.73,-0.0004801784334196919,-0.05591080517647458
2022-01-19,3115.1,-0.015806489447461464,-0.0004801784334196919
2022-01-20,3080.48,-0.011175825453978452,-0.015806489447461464
2022-01-21,2609.88,-0.1657811857327557,-0.011175825453978452
2022-01-22,2446.95,-0.06446189219784845,-0.1657811857327557
2022-01-23,2439.05,-0.0032337318396252262,-0.06446189219784845
2022-01-24,2443.44,0.0017982632562538344,-0.0032337318396252262
2022-01-25,2414.21,-0.012034771049708794,0.0017982632562538344
2022-01-26,2418.93,0.001953182196474758,-0.012034771049708794
2022-01-27,2360.79,-0.024328984846311075,0.001953182196474758
2022-01-28,2536.43,0.07176127177583913,-0.024328984846311075
2022-01-29,2617.37,0.03141241625640886,0.07176127177583913
2022-01-30,2561.72,-0.021491088933105026,0.03141241625640886
2022-01-31,2680.88,0.045466190949451396,-0.021491088933105026
2022-02-01,2798.88,0.043074238325856544,0.045466190949451396
2022-02-02,2656.45,-0.05222869218604144,0.043074238325856544
2022-02-03,2661.65,0.001955586264720242,-0.05222869218604144
2022-02-04,2956.25,0.10497534201960876,0.001955586264720242
2022-02-05,3022.92,0.022301678411338677,0.10497534201960876
2022-02-06,3004.05,-0.006261873432039582,0.022301678411338677
2022-02-07,3153.39,0.04851668639849759,-0.006261873432039582
2022-02-08,3117.13,-0.011565357951076336,0.04851668639849759
2022-02-09,3239.47,0.03849702949179012,-0.011565357951076336
2022-02-10,3116.39,-0.03873445553790103,0.03849702949179012
2022-02-11,2928.13,-0.06231128661814888,-0.03873445553790103
2022-02-12,2878.37,-0.01713983231766984,-0.06231128661814888
2022-02-13,2889.39,0.003821245478114204,-0.01713983231766984
2022-02-14,2915.82,0.009105676665063308,0.003821245478114204
2022-02-15,3098.6,0.06079931273398017,0.009105676665063308
2022-02-16,3142.98,0.014220997868009393,0.06079931273398017
2022-02-17,2895.73,-0.08193415631516998,0.014220997868009393
2022-02-18,2783.05,-0.03968978952703095,-0.08193415631516998
2022-02-19,2740.62,-0.015363276430484728,-0.03968978952703095
2022-02-20,2646.82,-0.034825252753766224,-0.015363276430484728
2022-02-21,2583.38,-0.024260300371498376,-0.034825252753766224
2022-02-22,2607.35,0.009235760821720791,-0.024260300371498376
2022-02-23,2619.64,0.004702523880144229,0.009235760821720791
2022-02-24,2636.67,0.006479853581178333,0.004702523880144229
2022-02-25,2708.85,0.027007433251168028,0.006479853581178333
2022-02-26,2826.64,0.04256453654461295,0.027007433251168028
2022-02-27,2765.5,-0.021867276676342095,0.04256453654461295
2022-02-28,2821.18,0.019933786692254634,-0.021867276676342095
2022-03-01,2956.86,0.046972657322285956,0.019933786692254634
2022-03-02,2975.86,0.006405178386399592,0.046972657322285956
2022-03-03,2804.43,-0.05933276308468193,0.006405178386399592
2022-03-04,2608.08,-0.07258599132828487,-0.05933276308468193
2022-03-05,2655.72,0.01810148592961496,-0.07258599132828487
2022-03-06,2632.08,-0.008941396232257768,0.01810148592961496
2022-03-07,2483.55,-0.05808541989833336,-0.008941396232257768
2022-03-08,2558.98,0.02991975335456711,-0.05808541989833336
2022-03-09,2707.9,0.05656468515216624,0.02991975335456711
2022-03-10,2604.05,-0.03910550135546573,0.05656468515216624
2022-03-11,2571.52,-0.012570761626537145,-0.03910550135546573
2022-03-12,2587.48,0.006187265328692741,-0.012570761626537145
2022-03-13,2579.12,-0.0032361736136195256,0.006187265328692741
2022-03-14,2526.27,-0.02070434890220575,-0.0032361736136195256
2022-03-15,2625.12,0.038382702707244434,-0.02070434890220575
2022-03-16,2773.5,0.054983451228716965,0.038382702707244434
2022-03-17,2808.73,0.012622363373646608,0.054983451228716965
2022-03-18,2948.69,0.048628580041016244,0.012622363373646608
2022-03-19,2954.42,0.0019413501695280967,0.048628580041016244
2022-03-20,2827.03,-0.044075663486058854,0.0019413501695280967
2022-03-21,2910.8,0.02920126687951018,-0.044075663486058854
2022-03-22,3003.04,0.031197151435008313,0.02920126687951018
2022-03-23,2983.78,-0.006434155843778118,0.031197151435008313
2022-03-24,3107.18,0.0405246093488951,-0.006434155843778118
2022-03-25,3127.22,0.006428868542807092,0.0405246093488951
2022-03-26,3144.48,0.005504103695812355,0.006428868542807092
2022-03-27,3180.58,0.011415035428631176,0.005504103695812355
