Date,Actual,Forecast
2024-05-10,-0.0345572554020824,
2024-05-11,0.0093156536168986,
2024-05-12,0.0033146873513329,
2024-05-13,0.0294764616413887,
2024-05-14,-0.0234332793162606,
2024-05-15,0.0682091139504595,
2024-05-16,-0.0105982560276306,
2024-05-17,0.0247962841999007,
2024-05-18,0.0009708158602192,
2024-05-19,-0.012407498427908,
2024-05-20,0.0496603236030745,
2024-05-21,0.0026500545160474,
2024-05-22,-0.0043702404899438,
2024-05-23,-0.024324755118298,
2024-05-24,0.016470857244696,
2024-05-25,0.0039774713893878,
2024-05-26,-0.0066237641275012,
2024-05-27,0.013075768662496,
2024-05-28,-0.0194878259779661,
2024-05-29,-0.0123181229600415,
2024-05-30,0.0156534342388203,
2024-05-31,-0.0123803512892118,
2024-06-01,0.0016325328193202,
2024-06-02,0.000737827721194,
2024-06-03,0.0192119745643597,
2024-06-04,0.0186083886558869,
2024-06-05,0.0112707485853392,
2024-06-06,-0.0072521029233495,
2024-06-07,-0.0201123459195007,
2024-06-08,0.0011540598939566,
2024-06-09,0.0046029669665005,
2024-06-10,-0.0008493068208222,
2024-06-11,-0.0341413032687097,
2024-06-12,0.0117462418481955,
2024-06-13,-0.020711095851542,
2024-06-14,-0.0143867814408368,
2024-06-15,0.004281003919454,
2024-06-16,0.0067259496042462,
2024-06-17,-0.0012948688872597,
2024-06-18,-0.0226584633283947,
2024-06-19,-0.0004701656842544,
2024-06-20,0.0031712581516359,
2024-06-21,-0.0138127483854231,
2024-06-22,0.0014515944019991,
2024-06-23,-0.0086740794507906,
2024-06-24,-0.068783722148876,
2024-06-25,0.0401391871613126,
2024-06-26,-0.0155009155709826,
2024-06-27,0.0073552578209138,
2024-06-28,-0.0212315211766802,
2024-06-29,0.0136790524942231,
2024-06-30,0.0153218536802664,
2024-07-01,0.0214149490142848,
2024-07-02,-0.0209859383038839,
2024-07-03,-0.0390511241488317,
2024-07-04,-0.0205297091607037,
2024-07-05,-0.034471889765022,
2024-07-06,0.028444469428069,
2024-07-07,-0.0143045727538268,
2024-07-08,-0.0157559940628411,
2024-07-09,0.029205250786784,
2024-07-10,-0.009041290820719,
2024-07-11,0.0026181099338835,
2024-07-12,-0.0003301477006529,
2024-07-13,0.0183565642404613,
2024-07-14,0.0243402629526608,
2024-07-15,0.0602067489010353,
2024-07-16,0.0142217354088766,
2024-07-17,-0.0025771115803699,
2024-07-18,-0.0109314548595298,
2024-07-19,0.0483479921461192,
2024-07-20,0.0059241350341001,
2024-07-21,-0.0072462196384021,
2024-07-22,0.0185794578447128,
2024-07-23,-0.0343772890776131,
2024-07-24,0.0029797467655641,
2024-07-25,-0.0116585428988732,
2024-07-26,0.0326870313423373,
2024-07-27,0.0048070260219032,
2024-07-28,0.0066399499813594,
2024-07-29,-0.0126337965024731,
2024-07-30,-0.0178223132244414,
2024-07-31,-0.024575320407761,
2024-08-01,0.001562959727652,
2024-08-02,-0.0332824330989658,
2024-08-03,-0.0356535591318625,
2024-08-04,-0.0205531967424727,
2024-08-05,-0.0833294088908093,
2024-08-06,0.0389856359169545,
2024-08-07,-0.0254218360814887,
2024-08-08,0.0762969806388922,
2024-08-09,0.0208886168793331,
2024-08-10,0.0036404874378315,
2024-08-11,-0.0416002203898167,
2024-08-12,0.0057766199656348,
2024-08-13,0.0288634944845804,
2024-08-14,-0.0238974667536997,
2024-08-15,-0.0425070574390239,
2024-08-16,0.0447615832760836,
2024-08-17,0.0018791058291739,
2024-08-18,0.0070467134426328,
2024-08-19,-0.0120175863212848,
2024-08-20,0.0036567126147144,
2024-08-21,0.0321018906196079,
2024-08-22,-0.0093047821563508,
2024-08-23,0.0486691282387405,
2024-08-24,0.0071768197797854,
2024-08-25,0.001004676893997,
2024-08-26,-0.0126040075400329,
2024-08-27,-0.0251611705748129,
2024-08-28,-0.0417898334978055,
2024-08-29,0.0035758646462296,
2024-08-30,-0.0081157396014633,
2024-08-31,-0.0017344879180289,
2024-09-01,-0.0090224161862695,
2024-09-02,0.0097181998047845,
2024-09-03,-0.013216295711218,
2024-09-04,-0.0031053654831799,
2024-09-05,-0.0343205305322929,
2024-09-06,-0.0591734310676667,
2024-09-07,0.0247502928961393,
2024-09-08,0.0036570521839339,
2024-09-09,0.0473459611481395,
2024-09-10,0.009739401691195,
2024-09-11,-0.0014774902739919,
2024-09-12,0.0122576826059758,
2024-09-13,0.028325274867096,
2024-09-14,0.002702276058699,
2024-09-15,-0.0037885787258552,
2024-09-16,-0.0362490529171659,
2024-09-17,0.0417406475838187,
2024-09-18,0.0017226985354878,
2024-09-19,0.0455385523756996,
2024-09-20,-0.0035753766406934,
2024-09-21,0.0052877399523011,
2024-09-22,0.0010201276863215,
2024-09-23,0.0013595013041054,
2024-09-24,0.014553581163203,
2024-09-25,-0.0115329431133211,
2024-09-26,0.0184720451655377,
2024-09-27,0.0173852888444075,
2024-09-28,-0.0022513966642078,
2024-09-29,0.0024451145090758,
2024-09-30,-0.0314313076235168,
2024-10-01,-0.0482392632208875,
2024-10-02,0.0021200550280177,
2024-10-03,-0.0021940916268101,
2024-10-04,0.0264092923570855,
2024-10-05,-0.0109968681870337,
2024-10-06,0.0143691102422499,
2024-10-07,0.0062361244993415,
2024-10-08,-0.0104499993718074,
2024-10-09,-0.0322120925706001,
2024-10-10,-0.0108240710723244,
2024-10-11,0.0532163174599906,
2024-10-12,0.0006428268158645,
2024-10-13,-0.0045876992298683,
2024-10-14,0.049198021982575,
2024-10-15,0.0085512573597209,
2024-10-16,0.0170784969874953,
2024-10-17,-0.0102568813288822,
2024-10-18,0.0220040796507288,
2024-10-19,-0.002597774693599,
2024-10-20,0.0075113954274975,
2024-10-21,-0.0150648735997794,
2024-10-22,-0.0036018750920468,
2024-10-23,-0.0133665504110694,
2024-10-24,0.0231801284450381,
2024-10-25,-0.0202783264680678,
2024-10-26,0.0058826773006374,
2024-10-27,0.0074749515649665,
2024-10-28,0.0284058281641045,
2024-10-29,0.0378565535067798,
2024-10-30,0.0072971464743804,
2024-10-31,-0.0408543131857316,
2024-11-01,-0.0104798049528661,
2024-11-02,0.0044195782782127,
2024-11-03,-0.0056486836443529,
2024-11-04,-0.0299014133940848,
2024-11-05,0.0305288796876364,
2024-11-06,0.0942176258313904,
2024-11-07,-0.0002763921627514,
2024-11-08,0.0073967065321176,
2024-11-09,-0.0007319831186452,
2024-11-10,0.0440113484721131,
2024-11-11,0.0966771330050784,
2024-11-12,0.0031757040169092,
2024-11-13,0.0037580963295895,
2024-11-14,-0.0047154163599905,
2024-11-15,0.0391825669497776,
2024-11-16,-0.0077135549526102,
2024-11-17,-0.0212577936481475,
2024-11-18,0.024684266339162,
2024-11-19,0.0096352329629145,
2024-11-20,0.0237712568669143,
2024-11-21,0.0376115194177816,
2024-11-22,0.0133985507111739,
2024-11-23,-0.0134546278121044,
2024-11-24,-0.0105266287779613,
2024-11-25,-0.0351052524155246,
2024-11-26,-0.0220298261217315,
2024-11-27,0.0505653402066931,
2024-11-28,-0.013338716851755,
2024-11-29,0.0241088135293977,
2024-11-30,-0.0064801435286799,
2024-12-01,0.0102643511728067,
2024-12-02,-0.0250118478189645,
2024-12-03,0.007007701440126,
2024-12-04,0.0185085296466134,
2024-12-05,0.0115056982495065,
2024-12-06,0.0157227120041992,
2024-12-07,-0.0060133611602327,
2024-12-08,0.0011496207518078,
2024-12-09,-0.0321888807741713,
2024-12-10,9.285577956522566e-05,
2024-12-11,0.047409212283035,
2024-12-12,-0.0183550603844738,
2024-12-13,0.0155025676938144,
2024-12-14,-0.0027369665429951,
2024-12-15,0.0174147722354635,
2024-12-16,0.0310038162662734,
2024-12-17,0.0031294981216156,
2024-12-18,-0.0528161991436794,
2024-12-19,-0.0365464253131698,
2024-12-20,-0.0077934998517094,
2024-12-21,0.0028954804231755,
2024-12-22,-0.0180623452177403,
2024-12-23,-0.013484828994282,
2024-12-24,0.0467192041009408,
2024-12-25,0.0011181362851493,
2024-12-26,-0.0282100631992715,
2024-12-27,-0.0137041118255646,
2024-12-28,0.0063886368003288,
2024-12-29,-0.0192477140504062,
2024-12-30,-0.0136461520104514,
2024-12-31,0.019260736336352,
2025-01-01,0.0113356954106807,
2025-01-02,0.0243478506551084,
2025-01-03,0.0114588779155366,
2025-01-04,0.0012031779527555,
2025-01-05,-0.0012169715395674,
2025-01-06,0.034294918290502,
2025-01-07,-0.0515619639627889,
2025-01-08,-0.0217054649459641,
2025-01-09,-0.0251603515708247,
2025-01-10,0.0268405366505112,
2025-01-11,0.0029341143582442,
2025-01-12,-0.0063580119227601,
2025-01-13,-0.0014932573036369,
2025-01-14,0.0238123501863372,
2025-01-15,0.0329512996409977,
2025-01-16,0.0046374050266276,
2025-01-17,0.0440108859529168,
2025-01-18,-0.0077921937070515,
2025-01-19,-0.0016361713047511,
2025-01-20,-0.0107911889424281,
2025-01-21,0.0405119895409116,
2025-01-22,-0.0257792403465053,
2025-01-23,-0.0091221659107764,
2025-01-24,0.019008011110073,
2025-01-25,-0.0003574251836098,
2025-01-26,-0.0042516860786003,
2025-01-27,-0.0317501074037521,
2025-01-28,-0.0101553012784319,
2025-01-29,0.0336958626867743,
2025-01-30,0.0123053181381866,
2025-01-31,-0.0280149222402453,
2025-02-01,-0.009261420193913,
2025-02-02,-0.0428995966810813,
2025-02-03,0.0494645179378851,
2025-02-04,-0.0541363377749822,
2025-02-05,0.0043953678693813,
2025-02-06,-0.0011387973294262,
2025-02-07,-0.0083212272161507,
2025-02-08,0.0056169671549133,
2025-02-09,-0.012974255372907,
2025-02-10,0.0217648540685725,
2025-02-11,-0.0104816425259245,
2025-02-12,0.0132835840656931,
2025-02-13,-0.0121124174169031,
2025-02-14,0.0102472092991818,
2025-02-15,0.0019352278205163,
2025-02-16,-0.005302588408673,
2025-02-17,-0.0075874546384271,
2025-02-18,-0.0146338633244338,
2025-02-19,0.0133685340094682,
2025-02-20,0.0187101289605035,
2025-02-21,-0.0287444079240082,
2025-02-22,0.0135953137300734,
2025-02-23,-0.0094473760111151,
2025-02-24,-0.0186892403179827,
2025-02-25,-0.0580263129041307,
2025-02-26,-0.0488280761126674,
2025-02-27,-0.0018990307829248,
2025-02-28,-0.0004948164225274,
2025-03-01,0.0212462723490194,
2025-03-02,0.0912507089332154,
2025-03-03,-0.100254070603198,
2025-03-04,0.0257590777611691,
2025-03-05,0.032497992859159,
2025-03-06,-0.01036120737552,
2025-03-07,-0.0364357845918045,
2025-03-08,-0.0007826996648883,
2025-03-09,-0.0369351999576611,
2025-03-10,-0.0468585694418383,
2025-03-11,0.0436611287188671,
2025-03-12,0.0039518479042258,
2025-03-13,-0.0341632166692765,
2025-03-14,0.0465079604257573,
2025-03-15,0.0027371837141171,
2025-03-16,-0.0139770927903898,
2025-03-17,0.0088516920896914,
2025-03-18,-0.0236193175551059,
2025-03-19,0.0401630030885304,
2025-03-20,-0.0101691605372057,
2025-03-21,-0.0039632612465665,
2025-03-22,-0.0028009798240361,
2025-03-23,0.0143199973152247,
2025-03-24,0.0317134559402114,
2025-03-25,-1.1832145094028271e-05,
2025-03-26,-0.0070997846147414,
2025-03-27,0.0003590352918473,
2025-03-28,-0.0410479326671262,
2025-03-29,-0.0154888122687523,
2025-03-30,0.0005072275796264,
2025-03-31,-0.0013344172603195,
2025-04-01,0.0334243474576197,
2025-04-02,0.0049874883978516,
2025-04-03,-0.0396817181414436,
2025-04-04,0.0215738522061202,
2025-04-05,-0.0129950426102622,
2025-04-06,-0.0523294117055294,
2025-04-07,0.0013789704720038,
2025-04-08,-0.0241040449453429,
2025-04-09,0.0769460604575016,
2025-04-10,-0.0407584547806337,
2025-04-11,0.0482805841545114,
2025-04-12,0.0198397988563178,
2025-04-13,-0.0239673309193758,
2025-04-14,0.0166109508647002,
2025-04-15,-0.010473584179802,
2025-04-16,0.0035794400320359,
2025-04-17,0.0099603224747875,
2025-04-18,-0.0076659843031536,
2025-04-19,0.0083535419789429,
2025-04-20,-0.0013745306248293,
2025-04-21,0.0261126246620874,
2025-04-22,0.0428599762858817,
2025-04-23,0.0272972576076183,
2025-04-24,-0.0019972648436878,
2025-04-25,0.0156153641176772,
2025-04-26,-0.0086740786770491,
2025-04-27,0.0017666535687594,
2025-04-28,0.0021485241046599,
2025-04-29,0.0038472117449574,
2025-04-30,-0.0031135242408036,
2025-05-01,0.0198420186315202,
2025-05-02,0.0060511014338158,
2025-05-03,-0.0073776446654866,
2025-05-04,-0.0064749561763306,
2025-05-05,-0.0155289863555654,
2025-05-06,0.0048038851919429,
2025-05-07,0.0215259339964888,
2025-05-08,0.0588239835142323,
2025-05-09,0.0054185401146028,
2025-05-10,-0.0001550649798058,
2025-05-11,0.0108637211392059,
2025-05-12,-0.0156156005146612,
2025-05-13,0.0185869771582879,
2025-05-14,-0.0099666341026323,
2025-05-15,-0.0010703344995713,
2025-05-16,0.0026741732507388,
2025-05-17,-0.0030436465978559,
2025-05-18,0.0066274185474985,
2025-05-19,0.0129055019111035,
2025-05-20,0.0139275269959149,
2025-05-21,0.0123903533062665,
2025-05-22,0.0254462676996692,
2025-05-23,-0.02564739070563,
2025-05-24,0.0059587288310573,
2025-05-25,-0.0110434457194857,
2025-05-26,0.0173937148521888,
2025-05-27,0.0002335558663017,
2025-05-28,-0.0211498084387841,
2025-05-29,-0.0108202515755225,
2025-05-30,-0.015275056274065,
2025-05-31,0.0025320843536051,
2025-06-01,0.0017180862352243,
2025-06-02,-0.0008100664363026,
2025-06-03,0.0083618617046837,
2025-06-04,-0.0110289095887289,
2025-06-05,-0.0402910329262461,
2025-06-06,0.0396039969436387,
2025-06-07,0.0126806497747414,
2025-06-08,0.0028522928911899,
2025-06-09,0.0238518476312784,
2025-06-10,0.0108796967262069,
2025-06-11,-0.0097412360535717,
2025-06-12,-0.0268425098983705,
2025-06-13,-0.0051403750235719,
2025-06-14,-0.0051710331924247,
2025-06-15,-0.0013585485945171,
2025-06-16,0.0379782439223428,
2025-06-17,-0.0414315990714765,
2025-06-18,0.0041467841042586,
2025-06-19,-0.0052933670757046,
2025-06-20,-0.0056005658874379,
2025-06-21,-0.0020006515302904,
2025-06-22,-0.038857225519373,
2025-06-23,0.0416404482657517,
2025-06-24,0.0223799109903281,
2025-06-25,0.01587950516398,
2025-06-26,-0.0003716982264991,
2025-06-27,-0.0062143241938174,
2025-06-28,0.0007567033223271,
2025-06-29,0.0018752704119379,
2025-06-30,0.0018296689189536,
2025-07-01,-0.0154826585897182,
2025-07-02,0.0303375019980944,
2025-07-03,0.0069497178712688,
2025-07-04,-0.0203334347912503,
2025-07-05,0.0034584161478047,
2025-07-06,0.0055469229351286,
2025-07-07,-0.0076815608287019,
2025-07-08,0.0073361345369471,
2025-07-09,0.0187821967763229,
2025-07-10,0.0250346896251513,
2025-07-11,0.035825129277389,
2025-07-12,-0.0051108497117187,
2025-07-13,0.0169217604717021,
2025-07-14,0.0091468362805552,
2025-07-15,-0.0316296356767493,
2025-07-16,0.0292863118854258,
2025-07-17,-0.0038214198370703,
2025-07-18,-0.0167965559570949,
2025-07-19,0.0026256358596381,
2025-07-20,0.0028269320694725,
2025-07-21,-0.0096277217540046,
2025-07-22,0.0234579986151611,
2025-07-23,-0.0149823279857618,
2025-07-24,0.0065785015217769,
2025-07-25,-0.0139685574206617,
2025-07-26,0.0076741688479365,
2025-07-27,0.0066551631999904,
2025-07-28,-0.0063514812381396,
2025-07-29,-0.0052862858916685,
2025-07-30,-0.0024283896908552,
2025-07-31,-0.0054670400732005,
2025-08-01,-0.0226562408043459,
2025-08-02,-0.0099705658641667,
2025-08-03,0.0147467582909126,
2025-08-04,0.0035308644687604,
2025-08-05,-0.0105267881757121,
2025-08-06,0.0127947917857058,
2025-08-07,0.0182829175596594,
2025-08-08,-0.0030020843907562,
2025-08-09,-0.0007826231538579,
2025-08-10,0.0134174063966469,
2025-08-11,0.0041262019731332,
2025-08-12,0.0109588801540587,
2025-08-13,0.0226457693243965,
2025-08-14,-0.0414110409253692,
2025-08-15,-0.0047878356172207,
2025-08-16,0.0030707730153419,
2025-08-17,-0.0002484480820208,
2025-08-18,-0.0106411956555805,
2025-08-19,-0.0251661332916949,
2025-08-20,0.0073322869121233,
2025-08-21,-0.0174781289922836,
2025-08-22,0.0398852492041319,
2025-08-23,-0.0146090215905401,
2025-08-24,-0.0223854764884295,
2025-08-25,-0.02776708289201,
2025-08-26,0.0155612444287711,
2025-08-27,0.0093628495962423,
2025-08-28,-0.0041521297080581,
2025-08-29,-0.0378056402747722,
2025-08-30,0.0081788890453727,
2025-08-31,0.0038214812130325,
2025-09-01,-0.0023016625412189,
2025-09-02,0.0231759195427326,
2025-09-03,0.007593523430252,
2025-09-04,-0.0166477058203542,
2025-09-05,0.0112163961830805,
2025-09-06,-0.0133821039113165,
2025-09-07,0.0106253745650014,
2025-09-08,0.0056887305348703,
2025-09-09,-0.0043624192418514,
2025-09-10,0.0188760116566982,
2025-09-11,0.0070273607405556,
2025-09-12,0.015689928153922,
2025-09-13,-0.0024523977812159,
2025-09-14,-0.0008242276977695,
2025-09-15,-0.0038201676241366,
2025-09-16,0.012897080812772,
2025-09-17,-0.0108647567851954,
2025-09-18,0.0166929519042229,
2025-09-19,-0.0186742864156792,
2025-09-20,0.0037738391086901,
2025-09-21,-0.0036616886503941,
2025-09-22,-0.0225206528402166,
2025-09-23,-0.0073357729407807,
2025-09-24,0.0138934106339556,
2025-09-25,-0.0393282822798456,
2025-09-26,0.0015094902458425,
2025-09-27,0.0008967741770086,
2025-09-28,0.0127754242732926,
2025-09-29,0.0307312505198707,
2025-09-30,0.0024820015753068,
2025-10-01,0.0254016005298061,
2025-10-02,0.0262898622865122,
2025-10-03,0.0149945258714193,
2025-10-04,-0.0046564251940685,
2025-10-05,0.0065556536899978,
2025-10-06,0.0199538786450737,
2025-10-07,-0.0261462439945661,
2025-10-08,0.0074892442519367,
2025-10-09,-0.0144294946717316,
2025-10-10,-0.0576142028001618,
2025-10-11,-0.0351586007691241,
2025-10-12,0.0409898016355781,
2025-10-13,0.0064161069512723,
2025-10-14,-0.0239259949548147,
2025-10-15,-0.0166044090832243,
2025-10-16,-0.0305539851750346,
2025-10-17,-0.0071531705525628,
2025-10-18,0.000284684140016,
2025-10-19,0.0169203734263802,
2025-10-20,0.0194857178327793,
2025-10-21,-0.0014871801435665,
2025-10-22,-0.0296534477167407,
2025-10-23,0.0176424962097979,
2025-10-24,0.0116390924671684,
2025-10-25,0.0051276291180262,
2025-10-26,0.0172449866827359,
2025-10-27,0.0099262055285698,
2025-10-28,-0.0147685271155038,
2025-10-29,-0.012181696800713,
2025-10-30,-0.0360429342047102,
2025-10-31,0.0176601380811174,
2025-11-01,0.0088957018624828,
2025-11-02,-0.0035989495444322,
2025-11-03,-0.0291502668727765,
2025-11-04,-0.0633740452071202,
2025-11-05,0.0329853455650725,
2025-11-06,-0.0252048543811298,
2025-11-07,0.0267502900025979,
2025-11-08,-0.0147160495337765,
2025-11-09,0.0212450167427746,
2025-11-10,0.0105043321621615,
2025-11-11,-0.0284397398346052,
2025-11-12,-0.007572923304809,
2025-11-13,-0.0306206357366333,
2025-11-14,-0.0391503354714297,
2025-11-15,0.001983717475097,
2025-11-16,-0.0186387544867721,
2025-11-17,-0.0176441309297601,
2025-11-18,0.0071132451859113,
2025-11-19,-0.0210577376178096,
2025-11-20,-0.0372978608455766,
2025-11-21,-0.0238467080382645,
2025-11-22,-0.0092204157742392,
2025-11-23,0.0419355006517329,
2025-11-24,0.0090451901082058,
2025-11-25,-0.02011788325946,
2025-11-26,0.0356818949837344,
2025-11-27,0.0133570181840575,
2025-11-28,-0.0051948271339137,
2025-11-29,0.0012381105478186,
2025-11-30,0.001515408153082,
2025-12-01,-0.0531350664648002,
2025-12-02,0.0579729924579246,
2025-12-03,0.0228403976892387,
2025-12-04,-0.0168738629983313,
2025-12-05,-0.0330165845957834,
2025-12-06,0.0029906953622898,
2025-12-07,0.0087032450948725,
2025-12-08,0.0123930461845403,
2025-12-09,0.0145314140683793,
2025-12-10,-0.0030149598901376,
2025-12-11,0.0054002300906678,
2025-12-12,-0.0293986779264238,
2025-12-13,-0.0004091494203277,
2025-12-14,-0.0192030922800084,
2025-12-15,-0.0255916762648211,
2025-12-16,0.0178996453156278,
2025-12-17,-0.0207609646560426,
2025-12-18,-0.0044331347813775,
2025-12-19,0.0253697349033878,
2025-12-20,0.0044338441770017,
2025-12-21,-0.0003888803849442,
2025-12-22,0.0010552617757264,
2025-12-23,-0.0066415618703312,
2025-12-24,-0.0002490387408431,
2025-12-25,0.002335252326696,
2025-12-26,-0.004811213680116,
2025-12-27,0.0019471045209177,
2025-12-28,-0.0006330785814658,
2025-12-29,-0.0034935276376092,
2025-12-30,0.0109846166391908,
2025-12-31,-0.0058062780569171,
