Asset,Model,Date,Actual_Return,Predicted_Return,Forecast_Error,Squared_Error,Absolute_Error,Actual_Direction,Predicted_Direction,Direction_Correct,Training_Observations
BTC,Baseline,2025-11-06,-0.0252048543811298,-0.0039686098503391234,-0.021236244530790677,0.0004509780817715369,0.021236244530790677,0,0,1,1207
BTC,Baseline,2025-11-07,0.0267502900025979,0.004599868615143596,0.022150421387454305,0.0004906411676417931,0.022150421387454305,1,1,1,1208
BTC,Baseline,2025-11-10,0.0105043321621615,-0.0017855535785246024,0.012289885740686101,0.00015104129151911956,0.012289885740686101,1,0,0,1209
BTC,Baseline,2025-11-12,-0.007572923304809,0.0032954615378945644,-0.010868384842703565,0.00011812178908910859,0.010868384842703565,0,1,0,1210
BTC,Baseline,2025-11-13,-0.0306206357366333,0.004299841582385393,-0.03492047731901869,0.0012194397361880989,0.03492047731901869,0,1,0,1211
BTC,Baseline,2025-11-14,-0.0391503354714297,0.0034321190564289045,-0.04258245452785861,0.0018132654336171462,0.04258245452785861,0,1,0,1212
BTC,Baseline,2025-11-17,-0.0176441309297601,-0.001026310550129221,-0.016617820379630877,0.0002761519541696753,0.016617820379630877,0,0,1,1213
BTC,Baseline,2025-11-18,0.0071132451859113,0.0009674212561315313,0.006145823929779769,3.777115177585364e-05,0.006145823929779769,1,1,1,1214
BTC,Baseline,2025-11-19,-0.0210577376178096,-0.0016350045677788853,-0.019422733050030713,0.00037724255913275536,0.019422733050030713,0,0,1,1215
BTC,Baseline,2025-11-20,-0.0372978608455766,0.002001601275797708,-0.03929946212137431,0.001544447723029334,0.03929946212137431,0,1,0,1216
BTC,Baseline,2025-11-21,-0.0238467080382645,0.003929439119226259,-0.027776147157490758,0.0007715143509145818,0.027776147157490758,0,1,0,1217
BTC,Baseline,2025-11-24,0.0090451901082058,-0.004467691576664556,0.013512881684870356,0.0001825979714293047,0.013512881684870356,1,0,0,1218
BTC,Baseline,2025-11-25,-0.02011788325946,-0.0013526487730745268,-0.018765234486385476,0.00035213402532903074,0.018765234486385476,0,0,1,1219
BTC,Baseline,2025-11-26,0.0356818949837344,0.003983187287178881,0.031698707696555514,0.0010048080696316679,0.031698707696555514,1,1,1,1220
BTC,Baseline,2025-11-28,-0.0051948271339137,-0.0012497118805182299,-0.00394511525339547,1.5563934362573607e-05,0.00394511525339547,0,0,1,1221
BTC,Baseline,2025-12-01,-0.0531350664648002,0.001713701250101253,-0.05484876771490145,0.0030083873198432157,0.05484876771490145,0,1,0,1222
BTC,Baseline,2025-12-02,0.0579729924579246,0.005718219906922759,0.052254772551001846,0.002730561254356936,0.052254772551001846,1,1,1,1223
BTC,Baseline,2025-12-03,0.0228403976892387,-0.009285181106041844,0.032125578795280545,0.001032052812931779,0.032125578795280545,1,0,0,1224
BTC,Baseline,2025-12-04,-0.0168738629983313,-0.002245293216351376,-0.014628569781979923,0.00021399505386625613,0.014628569781979923,0,0,1,1225
BTC,Baseline,2025-12-05,-0.0330165845957834,0.0016522675124476622,-0.03466885210823106,0.0012019293065023975,0.03466885210823106,0,1,0,1226
BTC,Baseline,2025-12-08,0.0123930461845403,-0.0011414332611384998,0.0135344794456788,0.0001831821338655019,0.0135344794456788,1,0,0,1227
BTC,Baseline,2025-12-09,0.0145314140683793,-0.0026316442138060486,0.01716305828218535,0.00029457056959769114,0.01716305828218535,1,0,0,1228
BTC,Baseline,2025-12-10,-0.0030149598901376,-0.0017564954729211726,-0.0012584644172164276,1.5837326893998826e-06,0.0012584644172164276,0,0,1,1229
BTC,Baseline,2025-12-11,0.0054002300906678,0.0005984443392018807,0.004801785751465919,2.3057146402981124e-05,0.004801785751465919,1,1,1,1230
BTC,Baseline,2025-12-12,-0.0293986779264238,0.0017919761903042795,-0.03119065411672808,0.0009728569042293663,0.03119065411672808,0,1,0,1231
BTC,Baseline,2025-12-15,-0.0255916762648211,0.0028121936061765193,-0.02840386987099762,0.0008067798236485663,0.02840386987099762,0,1,0,1232
BTC,Baseline,2025-12-16,0.0178996453156278,0.0038185489175644243,0.014081096398063375,0.00019827727577155337,0.014081096398063375,1,1,1,1233
BTC,Baseline,2025-12-17,-0.0207609646560426,-0.0011989220484257047,-0.019562042607616893,0.0003826735109822187,0.019562042607616893,0,0,1,1234
BTC,Baseline,2025-12-18,-0.0044331347813775,0.004097265946150948,-0.008530400727528448,7.276773657221787e-05,0.008530400727528448,0,1,0,1235
BTC,Baseline,2025-12-19,0.0253697349033878,0.00048192270545847134,0.024887812197929328,0.0006194031959993998,0.024887812197929328,1,1,1,1236
BTC,Baseline,2025-12-22,0.0010552617757264,0.0015006725651432514,-0.00044541078941685137,1.983907713289427e-07,0.00044541078941685137,1,1,1,1237
BTC,Baseline,2025-12-23,-0.0066415618703312,0.0023844670984292963,-0.009026028968760497,8.146919894490368e-05,0.009026028968760497,0,1,0,1238
BTC,Baseline,2025-12-24,-0.0002490387408431,0.002070947309151348,-0.002319986049994448,5.382335272168841e-06,0.002319986049994448,0,1,0,1239
BTC,Baseline,2025-12-26,-0.004811213680116,0.0015943055441625927,-0.006405519224278592,4.103067653260262e-05,0.006405519224278592,0,1,0,1240
BTC,Baseline,2025-12-29,-0.0034935276376092,0.003339819327836111,-0.006833346965445311,4.669463075016064e-05,0.006833346965445311,0,1,0,1241
BTC,Baseline,2025-12-30,0.0109846166391908,-0.0036507899125542416,0.014635406551745042,0.0002141951249348617,0.014635406551745042,1,0,0,1242
BTC,Baseline,2025-12-31,-0.0058062780569171,-4.161411867051714e-05,-0.005764663938246583,3.32313503209206e-05,0.005764663938246583,0,0,1,1243
BTC,Cross_Crypto,2024-01-02,0.0338522639689997,-0.0031476943749355196,0.03699995834393522,0.0013689969174529415,0.03699995834393522,1,0,0,746
BTC,Cross_Crypto,2024-01-03,-0.0495283949100311,-0.00894680059440238,-0.04058159431562872,0.0016468657971982696,0.04058159431562872,0,0,1,747
BTC,Cross_Crypto,2024-01-04,0.0353450262550083,0.005151389163458739,0.030193637091549562,0.0009116557208161975,0.030193637091549562,1,1,1,748
BTC,Cross_Crypto,2024-01-05,-0.011940796433948,-0.007618836861317993,-0.004321959572630008,1.867933454744816e-05,0.004321959572630008,0,0,1,749
BTC,Cross_Crypto,2024-01-08,0.0625227533679936,-0.0014995838129897993,0.0640223371809834,0.004098859658115529,0.0640223371809834,1,0,0,750
BTC,Cross_Crypto,2024-01-09,-0.0365736275970131,-0.009136999956854935,-0.027436627640158168,0.0007527685362646912,0.027436627640158168,0,0,1,751
BTC,Cross_Crypto,2024-01-10,0.0117857627732164,0.006382254348013011,0.0054035084252033894,2.9197903301244014e-05,0.0054035084252033894,1,1,1,752
BTC,Cross_Crypto,2024-01-11,0.0042879617582345,0.0024610232509569424,0.0018269385072775578,3.337704309373551e-06,0.0018269385072775578,1,1,1,753
BTC,Cross_Crypto,2024-01-12,-0.0611173108158078,0.002940328868504316,-0.0640576396843121,0.004103381201925157,0.0640576396843121,0,1,0,754
BTC,Cross_Crypto,2024-01-16,0.0173378165053253,0.0015836685774180265,0.015754147927907275,0.00024819317693438507,0.015754147927907275,1,1,1,755
BTC,Cross_Crypto,2024-01-17,-0.0184629924327535,-0.004819244380370943,-0.013643748052382557,0.00018615186091689283,0.013643748052382557,0,0,1,756
BTC,Cross_Crypto,2024-01-18,-0.0374453878278541,0.0010869998914424112,-0.03853238771929651,0.0014847449033501927,0.03853238771929651,0,1,0,757
BTC,Cross_Crypto,2024-01-19,0.0126903260598785,0.005832262825275908,0.006858063234602592,4.703303132980776e-05,0.006858063234602592,1,1,1,758
BTC,Cross_Crypto,2024-01-22,-0.0477340635951292,0.0041157756092680825,-0.051849839204397286,0.0026884058255218536,0.051849839204397286,0,1,0,759
BTC,Cross_Crypto,2024-01-23,-0.0157848381598462,0.00659512087224616,-0.02237995903209236,0.0005008625662781325,0.02237995903209236,0,1,0,760
BTC,Cross_Crypto,2024-01-24,0.0146539006178425,-0.001105361339840738,0.01575926195768324,0.0002483543374508821,0.01575926195768324,1,0,0,761
BTC,Cross_Crypto,2024-01-25,0.0033764521624908,-0.0031454741645578904,0.006521926327048691,4.253552301545083e-05,0.006521926327048691,1,0,0,762
BTC,Cross_Crypto,2024-01-26,0.0511836447493628,0.0018944916853984306,0.04928915306396437,0.0024294206097629084,0.04928915306396437,1,1,1,763
BTC,Cross_Crypto,2024-01-29,0.0284577539356695,0.002287452866531703,0.026170301069137796,0.0006848846580493149,0.026170301069137796,1,1,1,764
BTC,Cross_Crypto,2024-01-30,0.008463291914936,-0.0007826307000945165,0.009245922615030516,8.548708500313274e-05,0.009245922615030516,1,0,0,765
BTC,Cross_Crypto,2024-01-31,-0.0253203398529352,0.0030366729934441783,-0.028357012846379377,0.0008041201775697251,0.028357012846379377,0,1,0,766
BTC,Cross_Crypto,2024-02-01,0.0151101750276914,0.005982215076941508,0.009127959950749892,8.331965286249397e-05,0.009127959950749892,1,1,1,767
BTC,Cross_Crypto,2024-02-02,-0.0030709345087918,0.0032796847557138298,-0.006350619264505629,4.033036504271002e-05,0.006350619264505629,0,1,0,768
BTC,Cross_Crypto,2024-02-05,-0.0099771060049352,-0.002759799430729362,-0.007217306574205837,5.20895141860748e-05,0.007217306574205837,0,0,1,769
BTC,Cross_Crypto,2024-02-06,0.0191957994384833,-0.0014324913694226116,0.020628290807905913,0.0004255263816555356,0.020628290807905913,1,0,0,770
BTC,Cross_Crypto,2024-02-07,0.0237601326122443,0.004594777639946798,0.019165354972297502,0.0003673108312141686,0.019165354972297502,1,1,1,771
